GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
8600000US10517,10517,ZCTA5 10517,756,270
8600000US10518,10518,ZCTA5 10518,1505,381
8600000US10519,10519,ZCTA5 10519,181,138
8600000US10520,10520,ZCTA5 10520,13107,453
8600000US10522,10522,ZCTA5 10522,11001,22
8600000US10523,10523,ZCTA5 10523,8563,575
8600000US10524,10524,ZCTA5 10524,4402,320
8600000US10526,10526,ZCTA5 10526,1714,233
8600000US10527,10527,ZCTA5 10527,1156,233
8600000US10528,10528,ZCTA5 10528,12720,606
8600000US10530,10530,ZCTA5 10530,12431,610
8600000US10532,10532,ZCTA5 10532,4906,335
8600000US10533,10533,ZCTA5 10533,7484,287
8600000US10535,10535,ZCTA5 10535,573,240
8600000US10536,10536,ZCTA5 10536,10725,755
8600000US10537,10537,ZCTA5 10537,1952,474
8600000US10538,10538,ZCTA5 10538,16803,472
8600000US10541,10541,ZCTA5 10541,26355,790
8600000US10543,10543,ZCTA5 10543,20250,385
8600000US10545,10545,ZCTA5 10545,135,107
8600000US10546,10546,ZCTA5 10546,1149,302
8600000US10547,10547,ZCTA5 10547,6913,685
8600000US10548,10548,ZCTA5 10548,3214,356
8600000US10549,10549,ZCTA5 10549,16165,568
8600000US10550,10550,ZCTA5 10550,37421,1066
8600000US10552,10552,ZCTA5 10552,20339,1111
8600000US10553,10553,ZCTA5 10553,10032,690
8600000US10560,10560,ZCTA5 10560,4742,313
8600000US10562,10562,ZCTA5 10562,31453,440
8600000US10566,10566,ZCTA5 10566,23875,75
8600000US10567,10567,ZCTA5 10567,20197,694
8600000US10570,10570,ZCTA5 10570,12592,530
8600000US10573,10573,ZCTA5 10573,38656,96
8600000US10576,10576,ZCTA5 10576,4842,309
8600000US10577,10577,ZCTA5 10577,6269,495
8600000US10578,10578,ZCTA5 10578,589,231
8600000US10579,10579,ZCTA5 10579,9264,492
8600000US10580,10580,ZCTA5 10580,17322,285
8600000US10583,10583,ZCTA5 10583,39510,914
8600000US10588,10588,ZCTA5 10588,2518,605
8600000US10589,10589,ZCTA5 10589,9376,464
8600000US10590,10590,ZCTA5 10590,7026,490
8600000US10591,10591,ZCTA5 10591,23037,422
8600000US10594,10594,ZCTA5 10594,5201,352
8600000US10595,10595,ZCTA5 10595,8577,631
8600000US10596,10596,ZCTA5 10596,1629,279
8600000US10597,10597,ZCTA5 10597,1128,397
8600000US10598,10598,ZCTA5 10598,29699,812
8600000US10601,10601,ZCTA5 10601,11524,747
8600000US10603,10603,ZCTA5 10603,17924,910
8600000US10604,10604,ZCTA5 10604,11397,724
8600000US10605,10605,ZCTA5 10605,17671,779
8600000US10606,10606,ZCTA5 10606,17293,1001
8600000US10607,10607,ZCTA5 10607,6727,526
8600000US10701,10701,ZCTA5 10701,59628,1864
8600000US10703,10703,ZCTA5 10703,20894,1207
8600000US10704,10704,ZCTA5 10704,31198,1252
8600000US10705,10705,ZCTA5 10705,39817,1674
8600000US10706,10706,ZCTA5 10706,8734,249
8600000US10707,10707,ZCTA5 10707,10525,434
8600000US10708,10708,ZCTA5 10708,22497,974
8600000US10709,10709,ZCTA5 10709,9347,595
8600000US10710,10710,ZCTA5 10710,27388,1026
8600000US10801,10801,ZCTA5 10801,41265,1023
8600000US10803,10803,ZCTA5 10803,12523,28
8600000US10804,10804,ZCTA5 10804,14850,716
8600000US10805,10805,ZCTA5 10805,18898,791
8600000US10901,10901,ZCTA5 10901,23195,840
8600000US10910,10910,ZCTA5 10910,24,37
8600000US10911,10911,ZCTA5 10911,0,11
8600000US10913,10913,ZCTA5 10913,5657,472
8600000US10914,10914,ZCTA5 10914,421,243
8600000US10915,10915,ZCTA5 10915,168,126
8600000US10916,10916,ZCTA5 10916,4374,307
8600000US10917,10917,ZCTA5 10917,1959,308
8600000US10918,10918,ZCTA5 10918,11700,901
8600000US10919,10919,ZCTA5 10919,1647,438
8600000US10920,10920,ZCTA5 10920,8682,456
8600000US10921,10921,ZCTA5 10921,4138,361
8600000US10922,10922,ZCTA5 10922,1406,300
8600000US10923,10923,ZCTA5 10923,8705,691
8600000US10924,10924,ZCTA5 10924,13153,440
8600000US10925,10925,ZCTA5 10925,4300,356
8600000US10926,10926,ZCTA5 10926,3256,518
8600000US10927,10927,ZCTA5 10927,12060,28
8600000US10928,10928,ZCTA5 10928,4029,102
8600000US10930,10930,ZCTA5 10930,8938,483
8600000US10931,10931,ZCTA5 10931,908,142
8600000US10932,10932,ZCTA5 10932,33,54
8600000US10933,10933,ZCTA5 10933,797,300
8600000US10940,10940,ZCTA5 10940,48512,1112
8600000US10941,10941,ZCTA5 10941,13572,859
8600000US10950,10950,ZCTA5 10950,48838,1036
8600000US10952,10952,ZCTA5 10952,41619,1432
8600000US10953,10953,ZCTA5 10953,123,92
8600000US10954,10954,ZCTA5 10954,23678,903
8600000US10956,10956,ZCTA5 10956,31090,834
8600000US10958,10958,ZCTA5 10958,2929,458
8600000US10960,10960,ZCTA5 10960,15637,644
8600000US10962,10962,ZCTA5 10962,5677,603
8600000US10963,10963,ZCTA5 10963,4219,341
8600000US10964,10964,ZCTA5 10964,1711,294
8600000US10965,10965,ZCTA5 10965,14878,553
8600000US10968,10968,ZCTA5 10968,2301,160
8600000US10969,10969,ZCTA5 10969,1665,505
8600000US10970,10970,ZCTA5 10970,9716,667
8600000US10973,10973,ZCTA5 10973,2646,401
8600000US10974,10974,ZCTA5 10974,3166,75
8600000US10975,10975,ZCTA5 10975,328,169
8600000US10976,10976,ZCTA5 10976,2266,423
8600000US10977,10977,ZCTA5 10977,60650,1305
8600000US10979,10979,ZCTA5 10979,201,195
8600000US10980,10980,ZCTA5 10980,13746,329
8600000US10983,10983,ZCTA5 10983,5727,437
8600000US10984,10984,ZCTA5 10984,3117,343
8600000US10985,10985,ZCTA5 10985,14,22
8600000US10986,10986,ZCTA5 10986,1887,298
8600000US10987,10987,ZCTA5 10987,3279,185
8600000US10988,10988,ZCTA5 10988,947,248
8600000US10989,10989,ZCTA5 10989,10113,654
8600000US10990,10990,ZCTA5 10990,20029,716
8600000US10992,10992,ZCTA5 10992,9324,556
8600000US10993,10993,ZCTA5 10993,5069,476
8600000US10994,10994,ZCTA5 10994,6931,637
8600000US10996,10996,ZCTA5 10996,6892,310
8600000US10998,10998,ZCTA5 10998,2699,316
8600000US11001,11001,ZCTA5 11001,27156,752
8600000US11003,11003,ZCTA5 11003,44907,1853
8600000US11004,11004,ZCTA5 11004,14045,904
8600000US11005,11005,ZCTA5 11005,2123,170
8600000US11010,11010,ZCTA5 11010,25054,1177
8600000US11020,11020,ZCTA5 11020,6120,735
8600000US11021,11021,ZCTA5 11021,17478,480
8600000US11023,11023,ZCTA5 11023,9955,648
8600000US11024,11024,ZCTA5 11024,7789,508
8600000US11030,11030,ZCTA5 11030,17295,822
8600000US11040,11040,ZCTA5 11040,40799,920
8600000US11042,11042,ZCTA5 11042,542,419
8600000US11050,11050,ZCTA5 11050,30583,798
8600000US11096,11096,ZCTA5 11096,7884,666
8600000US11101,11101,ZCTA5 11101,25317,1013
8600000US11102,11102,ZCTA5 11102,35027,1602
8600000US11103,11103,ZCTA5 11103,38257,1403
8600000US11104,11104,ZCTA5 11104,26555,1439
8600000US11105,11105,ZCTA5 11105,36816,1157
8600000US11106,11106,ZCTA5 11106,38633,1678
8600000US11109,11109,ZCTA5 11109,4337,461
8600000US11201,11201,ZCTA5 11201,56488,1598
8600000US11203,11203,ZCTA5 11203,77011,1777
8600000US11204,11204,ZCTA5 11204,80349,1975
8600000US11205,11205,ZCTA5 11205,43320,1499
8600000US11206,11206,ZCTA5 11206,83180,2414
8600000US11207,11207,ZCTA5 11207,93465,2018
8600000US11208,11208,ZCTA5 11208,92262,1925
8600000US11209,11209,ZCTA5 11209,72582,1906
8600000US11210,11210,ZCTA5 11210,67042,1680
8600000US11211,11211,ZCTA5 11211,94681,2505
8600000US11212,11212,ZCTA5 11212,87751,2205
8600000US11213,11213,ZCTA5 11213,62756,2027
8600000US11214,11214,ZCTA5 11214,88297,2651
8600000US11215,11215,ZCTA5 11215,70156,1684
8600000US11216,11216,ZCTA5 11216,54440,1783
8600000US11217,11217,ZCTA5 11217,38567,1270
8600000US11218,11218,ZCTA5 11218,75132,2337
8600000US11219,11219,ZCTA5 11219,98719,2469
8600000US11220,11220,ZCTA5 11220,101715,2627
8600000US11221,11221,ZCTA5 11221,83773,2258
8600000US11222,11222,ZCTA5 11222,34580,1226
8600000US11223,11223,ZCTA5 11223,76651,1680
8600000US11224,11224,ZCTA5 11224,42698,1466
8600000US11225,11225,ZCTA5 11225,59613,1952
8600000US11226,11226,ZCTA5 11226,98299,2482
8600000US11228,11228,ZCTA5 11228,46059,1609
8600000US11229,11229,ZCTA5 11229,81351,1918
8600000US11230,11230,ZCTA5 11230,87064,2038
8600000US11231,11231,ZCTA5 11231,34605,1281
8600000US11232,11232,ZCTA5 11232,29452,1267
8600000US11233,11233,ZCTA5 11233,69637,1790
8600000US11234,11234,ZCTA5 11234,95610,1785
8600000US11235,11235,ZCTA5 11235,75622,1948
8600000US11236,11236,ZCTA5 11236,97714,1813
8600000US11237,11237,ZCTA5 11237,55258,1758
8600000US11238,11238,ZCTA5 11238,51959,1551
8600000US11239,11239,ZCTA5 11239,12943,1021
8600000US11351,11351,ZCTA5 11351,0,11
8600000US11354,11354,ZCTA5 11354,56433,1669
8600000US11355,11355,ZCTA5 11355,83799,2105
8600000US11356,11356,ZCTA5 11356,23800,1377
8600000US11357,11357,ZCTA5 11357,40588,1407
8600000US11358,11358,ZCTA5 11358,37634,1304
8600000US11359,11359,ZCTA5 11359,0,11
8600000US11360,11360,ZCTA5 11360,19916,918
8600000US11361,11361,ZCTA5 11361,30352,1134
8600000US11362,11362,ZCTA5 11362,17897,954
8600000US11363,11363,ZCTA5 11363,7625,642
8600000US11364,11364,ZCTA5 11364,34902,1162
8600000US11365,11365,ZCTA5 11365,43138,2243
8600000US11366,11366,ZCTA5 11366,13146,739
8600000US11367,11367,ZCTA5 11367,41582,1568
8600000US11368,11368,ZCTA5 11368,110385,2794
8600000US11369,11369,ZCTA5 11369,39862,1583
8600000US11370,11370,ZCTA5 11370,36271,1854
8600000US11371,11371,ZCTA5 11371,0,11
8600000US11372,11372,ZCTA5 11372,63202,2542
8600000US11373,11373,ZCTA5 11373,100713,2516
8600000US11374,11374,ZCTA5 11374,41792,1789
8600000US11375,11375,ZCTA5 11375,69652,1922
8600000US11377,11377,ZCTA5 11377,88939,2466
8600000US11378,11378,ZCTA5 11378,30854,1133
8600000US11379,11379,ZCTA5 11379,35725,1455
8600000US11385,11385,ZCTA5 11385,100132,2294
8600000US11411,11411,ZCTA5 11411,19177,785
8600000US11412,11412,ZCTA5 11412,37690,1480
8600000US11413,11413,ZCTA5 11413,41689,1431
8600000US11414,11414,ZCTA5 11414,28742,1464
8600000US11415,11415,ZCTA5 11415,19020,1171
8600000US11416,11416,ZCTA5 11416,25973,1238
8600000US11417,11417,ZCTA5 11417,31556,1523
8600000US11418,11418,ZCTA5 11418,36751,1703
8600000US11419,11419,ZCTA5 11419,48370,1710
8600000US11420,11420,ZCTA5 11420,50162,1768
8600000US11421,11421,ZCTA5 11421,42745,1626
8600000US11422,11422,ZCTA5 11422,32589,1345
8600000US11423,11423,ZCTA5 11423,32053,1762
8600000US11424,11424,ZCTA5 11424,0,11
8600000US11425,11425,ZCTA5 11425,0,11
8600000US11426,11426,ZCTA5 11426,19348,1285
8600000US11427,11427,ZCTA5 11427,23460,965
8600000US11428,11428,ZCTA5 11428,20461,925
8600000US11429,11429,ZCTA5 11429,27506,1286
8600000US11430,11430,ZCTA5 11430,171,126
8600000US11432,11432,ZCTA5 11432,62395,2066
8600000US11433,11433,ZCTA5 11433,37927,1593
8600000US11434,11434,ZCTA5 11434,65255,2361
8600000US11435,11435,ZCTA5 11435,54523,1740
8600000US11436,11436,ZCTA5 11436,18609,801
8600000US11451,11451,ZCTA5 11451,0,11
8600000US11501,11501,ZCTA5 11501,19155,173
8600000US11507,11507,ZCTA5 11507,7224,491
8600000US11509,11509,ZCTA5 11509,2232,272
8600000US11510,11510,ZCTA5 11510,33430,1388
8600000US11514,11514,ZCTA5 11514,5197,422
8600000US11516,11516,ZCTA5 11516,7513,470
8600000US11518,11518,ZCTA5 11518,10065,596
8600000US11520,11520,ZCTA5 11520,43632,251
8600000US11530,11530,ZCTA5 11530,28155,468
8600000US11542,11542,ZCTA5 11542,27691,212
8600000US11545,11545,ZCTA5 11545,12653,646
8600000US11547,11547,ZCTA5 11547,797,209
8600000US11548,11548,ZCTA5 11548,2328,320
8600000US11549,11549,ZCTA5 11549,2337,243
8600000US11550,11550,ZCTA5 11550,57224,373
8600000US11552,11552,ZCTA5 11552,22949,1016
8600000US11553,11553,ZCTA5 11553,26506,1008
8600000US11554,11554,ZCTA5 11554,37513,1357
8600000US11556,11556,ZCTA5 11556,0,11
8600000US11557,11557,ZCTA5 11557,7364,919
8600000US11558,11558,ZCTA5 11558,8646,400
8600000US11559,11559,ZCTA5 11559,8402,529
8600000US11560,11560,ZCTA5 11560,6334,404
8600000US11561,11561,ZCTA5 11561,37599,399
8600000US11563,11563,ZCTA5 11563,22984,579
8600000US11565,11565,ZCTA5 11565,8820,131
8600000US11566,11566,ZCTA5 11566,33791,888
8600000US11568,11568,ZCTA5 11568,4240,189
8600000US11569,11569,ZCTA5 11569,1284,311
8600000US11570,11570,ZCTA5 11570,27896,837
8600000US11572,11572,ZCTA5 11572,28901,856
8600000US11575,11575,ZCTA5 11575,16674,940
8600000US11576,11576,ZCTA5 11576,12325,662
8600000US11577,11577,ZCTA5 11577,12788,647
8600000US11579,11579,ZCTA5 11579,5336,420
8600000US11580,11580,ZCTA5 11580,41525,1457
8600000US11581,11581,ZCTA5 11581,20956,986
8600000US11590,11590,ZCTA5 11590,45972,1293
8600000US11596,11596,ZCTA5 11596,10638,273
8600000US11598,11598,ZCTA5 11598,12927,952
8600000US11691,11691,ZCTA5 11691,62577,2527
8600000US11692,11692,ZCTA5 11692,17970,1349
8600000US11693,11693,ZCTA5 11693,11338,906
8600000US11694,11694,ZCTA5 11694,21507,1215
8600000US11697,11697,ZCTA5 11697,4078,413
8600000US11701,11701,ZCTA5 11701,27423,1296
8600000US11702,11702,ZCTA5 11702,14512,461
8600000US11703,11703,ZCTA5 11703,16249,688
8600000US11704,11704,ZCTA5 11704,40685,1073
8600000US11705,11705,ZCTA5 11705,7571,447
8600000US11706,11706,ZCTA5 11706,65865,2189
8600000US11709,11709,ZCTA5 11709,6724,27
8600000US11710,11710,ZCTA5 11710,35151,894
8600000US11713,11713,ZCTA5 11713,9530,665
8600000US11714,11714,ZCTA5 11714,23313,1034
8600000US11715,11715,ZCTA5 11715,4335,409
8600000US11716,11716,ZCTA5 11716,11134,656
8600000US11717,11717,ZCTA5 11717,59449,1762
8600000US11718,11718,ZCTA5 11718,3117,30
8600000US11719,11719,ZCTA5 11719,3372,572
8600000US11720,11720,ZCTA5 11720,29374,1050
8600000US11721,11721,ZCTA5 11721,6482,468
8600000US11722,11722,ZCTA5 11722,37181,1449
8600000US11724,11724,ZCTA5 11724,2853,355
8600000US11725,11725,ZCTA5 11725,28646,700
8600000US11726,11726,ZCTA5 11726,21102,1669
8600000US11727,11727,ZCTA5 11727,29987,1508
8600000US11729,11729,ZCTA5 11729,27409,866
8600000US11730,11730,ZCTA5 11730,14204,865
8600000US11731,11731,ZCTA5 11731,28969,809
8600000US11732,11732,ZCTA5 11732,3671,463
8600000US11733,11733,ZCTA5 11733,17065,826
8600000US11735,11735,ZCTA5 11735,32499,793
8600000US11738,11738,ZCTA5 11738,17643,1020
8600000US11739,11739,ZCTA5 11739,1421,253
8600000US11740,11740,ZCTA5 11740,9507,546
8600000US11741,11741,ZCTA5 11741,28651,873
8600000US11742,11742,ZCTA5 11742,13229,567
8600000US11743,11743,ZCTA5 11743,43533,1412
8600000US11746,11746,ZCTA5 11746,68580,1579
8600000US11747,11747,ZCTA5 11747,19793,929
8600000US11749,11749,ZCTA5 11749,3346,34
8600000US11751,11751,ZCTA5 11751,14679,666
8600000US11752,11752,ZCTA5 11752,9351,533
8600000US11753,11753,ZCTA5 11753,11657,556
8600000US11754,11754,ZCTA5 11754,19201,784
8600000US11755,11755,ZCTA5 11755,12329,296
8600000US11756,11756,ZCTA5 11756,42321,1044
8600000US11757,11757,ZCTA5 11757,44923,789
8600000US11758,11758,ZCTA5 11758,55900,978
8600000US11762,11762,ZCTA5 11762,23053,473
8600000US11763,11763,ZCTA5 11763,29217,1278
8600000US11764,11764,ZCTA5 11764,12969,853
8600000US11765,11765,ZCTA5 11765,745,124
8600000US11766,11766,ZCTA5 11766,12718,777
8600000US11767,11767,ZCTA5 11767,15259,782
8600000US11768,11768,ZCTA5 11768,21687,789
8600000US11769,11769,ZCTA5 11769,8716,456
8600000US11770,11770,ZCTA5 11770,102,52
8600000US11771,11771,ZCTA5 11771,9344,767
8600000US11772,11772,ZCTA5 11772,45262,1399
8600000US11776,11776,ZCTA5 11776,25675,1334
8600000US11777,11777,ZCTA5 11777,9448,360
8600000US11778,11778,ZCTA5 11778,12747,756
8600000US11779,11779,ZCTA5 11779,38733,1183
8600000US11780,11780,ZCTA5 11780,15099,687
8600000US11782,11782,ZCTA5 11782,15045,588
8600000US11783,11783,ZCTA5 11783,21170,791
8600000US11784,11784,ZCTA5 11784,26312,1269
8600000US11786,11786,ZCTA5 11786,6550,583
8600000US11787,11787,ZCTA5 11787,36357,1088
8600000US11788,11788,ZCTA5 11788,16167,676
8600000US11789,11789,ZCTA5 11789,7659,593
8600000US11790,11790,ZCTA5 11790,18627,858
8600000US11791,11791,ZCTA5 11791,25213,732
8600000US11792,11792,ZCTA5 11792,8941,731
8600000US11793,11793,ZCTA5 11793,32710,931
8600000US11794,11794,ZCTA5 11794,3317,421
8600000US11795,11795,ZCTA5 11795,25536,874
8600000US11796,11796,ZCTA5 11796,4012,299
8600000US11797,11797,ZCTA5 11797,8645,498
8600000US11798,11798,ZCTA5 11798,15362,927
8600000US11801,11801,ZCTA5 11801,39805,1142
8600000US11803,11803,ZCTA5 11803,28445,701
8600000US11804,11804,ZCTA5 11804,5000,320
8600000US11901,11901,ZCTA5 11901,30631,1315
8600000US11930,11930,ZCTA5 11930,1565,370
8600000US11931,11931,ZCTA5 11931,36,56
8600000US11932,11932,ZCTA5 11932,1008,299
8600000US11933,11933,ZCTA5 11933,6358,682
8600000US11934,11934,ZCTA5 11934,7929,554
8600000US11935,11935,ZCTA5 11935,3263,426
8600000US11937,11937,ZCTA5 11937,15446,638
8600000US11939,11939,ZCTA5 11939,932,186
8600000US11940,11940,ZCTA5 11940,4982,387
8600000US11941,11941,ZCTA5 11941,1929,339
8600000US11942,11942,ZCTA5 11942,4092,518
8600000US11944,11944,ZCTA5 11944,4338,390
8600000US11946,11946,ZCTA5 11946,13312,963
8600000US11947,11947,ZCTA5 11947,138,157
8600000US11948,11948,ZCTA5 11948,1315,514
8600000US11949,11949,ZCTA5 11949,14340,905
8600000US11950,11950,ZCTA5 11950,16969,1212
8600000US11951,11951,ZCTA5 11951,13401,581
8600000US11952,11952,ZCTA5 11952,4518,545
8600000US11953,11953,ZCTA5 11953,12688,798
8600000US11954,11954,ZCTA5 11954,3471,446
8600000US11955,11955,ZCTA5 11955,2780,512
8600000US11956,11956,ZCTA5 11956,298,93
8600000US11957,11957,ZCTA5 11957,713,130
8600000US11958,11958,ZCTA5 11958,366,134
8600000US11959,11959,ZCTA5 11959,877,225
8600000US11960,11960,ZCTA5 11960,744,190
8600000US11961,11961,ZCTA5 11961,12041,912
8600000US11962,11962,ZCTA5 11962,452,295
8600000US11963,11963,ZCTA5 11963,6811,845
8600000US11964,11964,ZCTA5 11964,2048,353
8600000US11965,11965,ZCTA5 11965,621,306
8600000US11967,11967,ZCTA5 11967,27115,1344
8600000US11968,11968,ZCTA5 11968,10718,649
8600000US11970,11970,ZCTA5 11970,466,306
8600000US11971,11971,ZCTA5 11971,6376,594
8600000US11972,11972,ZCTA5 11972,1295,353
8600000US11973,11973,ZCTA5 11973,40,20
8600000US11975,11975,ZCTA5 11975,359,162
8600000US11976,11976,ZCTA5 11976,2301,419
8600000US11977,11977,ZCTA5 11977,2570,371
8600000US11978,11978,ZCTA5 11978,2963,317
8600000US11980,11980,ZCTA5 11980,4856,378
8600000US12007,12007,ZCTA5 12007,33,28
8600000US12008,12008,ZCTA5 12008,480,152
8600000US12009,12009,ZCTA5 12009,7264,461
8600000US12010,12010,ZCTA5 12010,28926,591
8600000US12015,12015,ZCTA5 12015,2789,287
8600000US12017,12017,ZCTA5 12017,332,101
8600000US12018,12018,ZCTA5 12018,7919,601
8600000US12019,12019,ZCTA5 12019,14893,768
8600000US12020,12020,ZCTA5 12020,31729,817
8600000US12022,12022,ZCTA5 12022,944,145
8600000US12023,12023,ZCTA5 12023,2120,283
8600000US12024,12024,ZCTA5 12024,94,96
8600000US12025,12025,ZCTA5 12025,5471,233
8600000US12027,12027,ZCTA5 12027,3731,316
8600000US12028,12028,ZCTA5 12028,1024,244
8600000US12029,12029,ZCTA5 12029,1105,182
8600000US12031,12031,ZCTA5 12031,114,42
8600000US12032,12032,ZCTA5 12032,836,142
8600000US12033,12033,ZCTA5 12033,7886,648
8600000US12035,12035,ZCTA5 12035,798,221
8600000US12036,12036,ZCTA5 12036,202,51
8600000US12037,12037,ZCTA5 12037,4416,502
8600000US12040,12040,ZCTA5 12040,132,64
8600000US12041,12041,ZCTA5 12041,500,175
8600000US12042,12042,ZCTA5 12042,158,94
