GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18
8600000US10011,10011,ZCTA5 10011,29457,814,8109,753,6185,670,21348,834,104238,3935,169317,14715,195219,15596,91738,5719,191483,11746,297175,32428,N,N,148146,9905,21.3,(X),(X),(X),(X),(X),(X),(X)
8600000US10012,10012,ZCTA5 10012,13128,501,3384,344,2665,325,9744,610,86594,10501,142750,30884,154921,18854,76745,6501,136376,10104,203003,26483,N,N,112655,7745,23.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10013,10013,ZCTA5 10013,11048,439,5243,401,4305,385,5805,376,83725,9781,129020,22384,164213,41555,59464,11695,207336,17983,294610,34986,N,N,127271,16592,28.8,(X),(X),(X),(X),(X),(X),(X)
8600000US10014,10014,ZCTA5 10014,18383,653,4545,421,3751,372,13838,688,108483,7829,185464,18963,208361,21182,90412,5951,170750,10195,271334,27947,N,N,137295,10075,18.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10016,10016,ZCTA5 10016,27892,862,8149,632,6596,554,19743,838,105324,4324,154676,17862,196293,38443,88943,4476,155107,10014,240047,26839,N,N,119562,7809,25.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10017,10017,ZCTA5 10017,9908,536,2517,322,2092,304,7391,503,100652,8627,153788,26794,167885,38490,81799,5682,157023,12946,228460,30959,N,N,131953,13176,23.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10018,10018,ZCTA5 10018,3537,212,807,139,531,125,2730,189,104635,9994,102083,52719,166771,48994,104792,11090,139891,15102,167560,41704,N,N,131578,16494,22.8,(X),(X),(X),(X),(X),(X),(X)
8600000US10019,10019,ZCTA5 10019,23420,888,5853,425,4570,381,17567,904,84424,7652,120956,21923,165577,29550,72428,9228,135288,7913,199944,23886,N,N,112941,7673,26.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10020,10020,ZCTA5 10020,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10021,10021,ZCTA5 10021,23175,974,8721,802,7273,659,14454,1006,107907,10524,213372,31058,225615,24803,71353,4812,208019,17484,337864,36143,N,N,129280,14498,27.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10022,10022,ZCTA5 10022,17647,593,5863,527,5319,488,11784,599,109019,6645,"250,000+",***,"250,000+",***,85217,7779,214340,24081,378826,60139,N,N,130935,11785,25,(X),(X),(X),(X),(X),(X),(X)
8600000US10023,10023,ZCTA5 10023,32793,937,12080,717,10045,655,20713,886,103534,6011,184891,16372,212198,20912,78099,6674,183329,9393,299033,23427,N,N,115146,7580,22.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10024,10024,ZCTA5 10024,29083,721,13257,732,10685,606,15826,736,109956,4859,172344,17266,203450,14320,74727,4784,194424,10702,279214,20691,N,N,121704,10652,23,(X),(X),(X),(X),(X),(X),(X)
8600000US10025,10025,ZCTA5 10025,43421,721,18626,619,13200,700,24795,849,68516,4609,114975,9836,153268,10128,51322,2823,119878,6352,174730,11618,N,N,78092,5707,25.3,(X),(X),(X),(X),(X),(X),(X)
8600000US10026,10026,ZCTA5 10026,14324,456,7434,403,3239,371,6890,418,43107,3341,46762,6636,97969,18502,34474,8017,69653,3927,83720,8229,N,N,51381,4079,34.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10027,10027,ZCTA5 10027,22862,521,11657,607,5072,449,11205,603,37872,3762,44626,4391,92371,7239,31947,2629,67382,3826,78528,5425,130622,10036,54642,6147,35,(X),(X),(X),(X),(X),(X),(X)
8600000US10028,10028,ZCTA5 10028,24232,776,9838,783,8635,734,14394,806,104638,7158,199138,13835,205704,15400,76980,6116,193882,13317,324650,28443,N,N,104358,7828,26.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10029,10029,ZCTA5 10029,28738,549,16129,620,6393,507,12609,653,31888,1802,35465,3524,52433,5915,22627,2937,61307,4412,70018,6149,116929,13952,48729,5995,42,(X),(X),(X),(X),(X),(X),(X)
8600000US10030,10030,ZCTA5 10030,11590,438,5569,411,1888,285,6021,442,31925,2571,40196,5424,63611,10793,22449,5355,53814,4623,61120,7683,N,N,42360,5123,34.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10031,10031,ZCTA5 10031,20782,549,11022,588,4147,483,9760,516,37655,3184,40588,3609,53854,12677,30388,4388,57606,4430,65886,7516,N,N,45676,3790,33.2,(X),(X),(X),(X),(X),(X),(X)
8600000US10032,10032,ZCTA5 10032,19548,460,10603,564,3847,425,8945,607,34568,2929,37951,3345,62089,11058,26028,2957,49378,2409,52570,3810,74273,8839,41575,3268,36.8,(X),(X),(X),(X),(X),(X),(X)
8600000US10033,10033,ZCTA5 10033,19254,458,11443,523,5576,494,7811,529,41556,3607,44119,5240,62132,7667,33177,5129,62147,3519,66582,5046,N,N,51372,4246,38.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10034,10034,ZCTA5 10034,14967,329,8674,437,4314,413,6293,417,41171,3761,37877,4041,50538,5132,41694,5344,57323,3542,55979,4965,N,N,54465,4552,34.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10035,10035,ZCTA5 10035,12391,348,6150,338,2088,249,6241,421,24533,2295,30398,5783,55645,12213,16542,2927,46385,4045,53421,6864,N,N,37116,4977,36.8,(X),(X),(X),(X),(X),(X),(X)
8600000US10036,10036,ZCTA5 10036,14066,559,2903,400,2082,325,11163,543,66599,5225,95918,11347,108261,21288,60791,6982,106275,6974,140000,16852,N,N,96573,7943,18.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10037,10037,ZCTA5 10037,8455,302,3427,311,1124,258,5028,344,37341,3756,39645,5899,89583,40263,35325,3661,49722,4028,58147,8428,N,N,43124,3579,29.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10038,10038,ZCTA5 10038,9047,356,3722,369,2575,337,5325,413,66074,10098,68734,14798,95527,12909,61782,18407,121450,15784,124293,19986,N,N,119254,24571,29.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10039,10039,ZCTA5 10039,10456,348,5792,450,1999,366,4664,366,33595,3189,37690,3425,62043,12473,27500,8941,46310,3249,49397,4901,N,N,41278,5518,36,(X),(X),(X),(X),(X),(X),(X)
8600000US10040,10040,ZCTA5 10040,15580,348,8595,425,4092,369,6985,417,42721,3062,42944,3887,63608,10638,37425,5571,60419,3331,65109,5569,N,N,51129,4217,38.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10044,10044,ZCTA5 10044,4519,298,2480,343,1682,253,2039,327,83066,16013,107214,20121,132286,19484,57028,14639,109332,11413,129851,15726,N,N,83974,18011,22,(X),(X),(X),(X),(X),(X),(X)
8600000US10065,10065,ZCTA5 10065,17867,709,6821,541,6227,535,11046,626,115519,10906,218247,19148,233291,27366,78362,5603,214581,14922,357195,28055,N,N,126436,12848,28.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10069,10069,ZCTA5 10069,2854,429,1255,367,1110,352,1599,382,170630,30670,233819,14443,234820,45687,136055,71565,219955,32353,285122,43544,N,N,168585,41191,12.3,(X),(X),(X),(X),(X),(X),(X)
8600000US10075,10075,ZCTA5 10075,13735,944,5472,569,4892,564,8263,783,102941,10564,201429,49954,219245,39760,71660,7984,189081,18800,291848,29438,N,N,120946,18668,25.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10103,10103,ZCTA5 10103,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10110,10110,ZCTA5 10110,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10111,10111,ZCTA5 10111,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10112,10112,ZCTA5 10112,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10115,10115,ZCTA5 10115,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10119,10119,ZCTA5 10119,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10128,10128,ZCTA5 10128,31345,733,12980,759,10341,735,18365,969,96296,5579,163996,14248,202012,9974,69194,4192,167623,9516,270524,19755,N,N,94358,5770,25.2,(X),(X),(X),(X),(X),(X),(X)
8600000US10152,10152,ZCTA5 10152,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10153,10153,ZCTA5 10153,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10154,10154,ZCTA5 10154,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10162,10162,ZCTA5 10162,700,219,268,125,163,94,432,217,168667,98382,186716,114290,249135,119079,125944,110566,200459,48317,272079,98166,N,N,139010,44742,45.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10165,10165,ZCTA5 10165,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10167,10167,ZCTA5 10167,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10168,10168,ZCTA5 10168,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10169,10169,ZCTA5 10169,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10170,10170,ZCTA5 10170,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10171,10171,ZCTA5 10171,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10172,10172,ZCTA5 10172,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10173,10173,ZCTA5 10173,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10174,10174,ZCTA5 10174,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10177,10177,ZCTA5 10177,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10199,10199,ZCTA5 10199,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10271,10271,ZCTA5 10271,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10278,10278,ZCTA5 10278,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10279,10279,ZCTA5 10279,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10280,10280,ZCTA5 10280,4190,392,2139,369,1818,356,2051,366,129574,20887,171804,17230,174759,38951,104375,31411,167317,19176,195543,21882,N,N,137879,32404,12.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10282,10282,ZCTA5 10282,2574,272,1628,270,1472,268,946,231,230952,47216,"250,000+",***,"250,000+",***,91190,44119,293121,45815,347876,51316,N,N,198243,72811,17.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10301,10301,ZCTA5 10301,14101,361,8391,439,5200,360,5710,360,56848,4655,66900,7920,91882,6606,40970,4850,75422,3629,88595,5870,N,N,54180,3601,44.2,(X),(X),(X),(X),(X),(X),(X)
8600000US10302,10302,ZCTA5 10302,5669,290,3920,295,2606,284,1749,276,56841,5921,68220,10062,88222,9242,23047,5498,70132,6435,82674,7984,N,N,38243,6839,40.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10303,10303,ZCTA5 10303,8086,283,6315,331,3313,321,1771,281,51537,5364,62649,5685,84591,8802,26662,4650,65878,3431,71860,4040,N,N,35522,4199,52.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10304,10304,ZCTA5 10304,14807,395,10599,499,6632,489,4208,380,53168,4270,62296,6788,83877,10985,35943,4259,77659,4922,89133,6742,N,N,45517,4087,36,(X),(X),(X),(X),(X),(X),(X)
8600000US10305,10305,ZCTA5 10305,14867,330,10497,464,7761,446,4370,443,70758,4004,82576,5996,91958,4125,31657,3560,83935,4023,94278,4854,N,N,54643,7646,37.2,(X),(X),(X),(X),(X),(X),(X)
8600000US10306,10306,ZCTA5 10306,20526,392,14992,504,11836,503,5534,412,75807,4528,94970,3679,106742,6167,34736,4032,93591,3311,107603,4331,N,N,52524,4691,41.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10307,10307,ZCTA5 10307,4828,171,3909,215,3268,250,919,196,86457,6211,103949,17349,110357,6759,27750,14955,109555,11762,123032,13456,N,N,48794,12415,45.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10308,10308,ZCTA5 10308,10420,343,7914,422,6320,428,2506,320,88075,6372,97014,6443,104609,9169,38283,8800,105080,7112,117689,9520,N,N,57468,7394,42.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10309,10309,ZCTA5 10309,10756,340,8678,411,7125,486,2078,294,86297,4323,96146,12166,107691,8468,52945,4315,105948,6136,116644,7240,N,N,56329,6528,41.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10310,10310,ZCTA5 10310,8438,326,6214,350,3969,282,2224,273,61925,5827,75439,6936,101271,10415,32661,10491,82052,4509,92377,5941,N,N,46340,5064,38.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10311,10311,ZCTA5 10311,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10312,10312,ZCTA5 10312,21243,427,16748,490,13882,489,4495,364,85324,3440,97369,4247,104969,4809,43897,7806,101227,3586,112456,4018,N,N,56699,6752,41.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10314,10314,ZCTA5 10314,30868,426,23108,597,18228,562,7760,494,77242,3003,92373,3949,99975,3568,39143,3730,91434,2625,103889,3536,N,N,50648,4411,44.3,(X),(X),(X),(X),(X),(X),(X)
8600000US10451,10451,ZCTA5 10451,17529,412,10497,445,2986,364,7032,403,26754,2657,30757,2975,45833,4706,17344,2590,36560,1845,39723,2392,N,N,29760,2139,31.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10452,10452,ZCTA5 10452,24701,351,16974,502,5477,483,7727,503,25979,1358,28080,2034,39663,3341,17606,1807,36082,1713,37736,1954,N,N,27573,2576,30.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10453,10453,ZCTA5 10453,25624,436,17747,518,5318,500,7877,525,25470,1535,27368,1748,41826,5931,15732,1947,35381,1440,36826,1851,52216,5038,26401,2183,32.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10454,10454,ZCTA5 10454,12467,265,8521,391,2598,311,3946,363,20232,1554,23217,1662,37703,4137,12170,1129,31814,1864,34695,2555,N,N,21679,2588,27,(X),(X),(X),(X),(X),(X),(X)
8600000US10455,10455,ZCTA5 10455,13228,364,8685,402,2683,364,4543,373,22609,2449,28192,3640,42011,6081,13357,1895,32350,1887,35886,2551,N,N,21428,2135,25.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10456,10456,ZCTA5 10456,28349,495,19478,605,5870,520,8871,554,23452,1604,27108,1990,46733,2779,14422,1369,34753,1737,37476,2011,55386,4668,24964,2597,33.2,(X),(X),(X),(X),(X),(X),(X)
8600000US10457,10457,ZCTA5 10457,22570,472,15306,579,4928,417,7264,406,24949,1405,27736,1543,45903,4579,15489,2200,36595,2334,38245,1861,N,N,28603,6060,30.8,(X),(X),(X),(X),(X),(X),(X)
8600000US10458,10458,ZCTA5 10458,25329,449,15587,560,5839,527,9742,524,24618,1459,28762,3073,47959,5475,17943,1599,39384,1843,41844,2691,59492,4745,31851,2597,25.3,(X),(X),(X),(X),(X),(X),(X)
8600000US10459,10459,ZCTA5 10459,15402,344,10690,426,3150,366,4712,400,24461,1791,27756,1724,42384,6345,11784,1177,35421,2382,38275,3609,52542,4535,23035,2275,32.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10460,10460,ZCTA5 10460,19128,385,13121,433,3840,374,6007,428,22307,1653,25893,1914,47537,11934,14056,1523,34517,2022,36667,2537,57876,6080,25106,2660,34.2,(X),(X),(X),(X),(X),(X),(X)
8600000US10461,10461,ZCTA5 10461,19330,420,11820,507,7328,472,7510,472,52347,2987,64710,3574,80833,7566,34075,3645,67093,3039,77156,3882,N,N,46760,4253,52.3,(X),(X),(X),(X),(X),(X),(X)
8600000US10462,10462,ZCTA5 10462,28908,474,17995,593,8942,646,10913,634,45864,1989,49361,3000,68352,3332,36663,5733,55062,1788,61161,2697,77546,3849,41389,1963,36.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10463,10463,ZCTA5 10463,27261,501,16408,655,9090,492,10853,602,54258,2304,62345,3132,86004,7365,41033,2787,76188,2774,86896,3854,N,N,56282,4538,26.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10464,10464,ZCTA5 10464,2062,158,1048,203,705,176,1014,191,70078,9380,98167,32649,107375,26815,35417,23190,79490,10979,102404,12994,N,N,53369,13632,25.8,(X),(X),(X),(X),(X),(X),(X)
8600000US10465,10465,ZCTA5 10465,15572,363,10596,488,6593,405,4976,390,65450,4721,80118,6605,98430,6272,37837,9164,80849,3788,93764,5449,N,N,47836,4413,39.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10466,10466,ZCTA5 10466,22595,426,16162,521,6592,447,6433,493,44012,3041,51754,1878,75419,5153,26168,2249,56384,2052,62966,2290,N,N,35875,3277,28.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10467,10467,ZCTA5 10467,34796,576,22336,744,8868,529,12460,778,36048,1781,39663,2831,55052,4477,22422,3691,47694,2216,52307,3208,69340,6280,34856,2293,41.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10468,10468,ZCTA5 10468,23680,429,16011,571,6550,469,7669,452,33776,2253,35396,2205,49637,3242,27232,4429,43327,2017,45259,2446,N,N,34571,2478,41.3,(X),(X),(X),(X),(X),(X),(X)
8600000US10469,10469,ZCTA5 10469,21832,371,16083,521,8726,468,5749,394,57776,2951,65942,3608,84334,4051,30006,2776,69599,2597,77492,3104,96689,4309,41174,3115,52.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10470,10470,ZCTA5 10470,5801,249,3262,271,2026,233,2539,296,58600,6666,75429,16244,93115,6331,50115,6061,69447,4098,80521,5527,N,N,53347,5133,42.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10471,10471,ZCTA5 10471,8980,379,4504,365,3253,318,4476,361,71798,6805,100758,12942,122159,8396,50283,3831,103040,9457,139875,16041,N,N,63509,5919,22.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10472,10472,ZCTA5 10472,21006,396,15107,548,5722,431,5899,422,30288,1767,33430,2849,50511,4798,16675,2094,43093,1894,45606,2296,62676,4224,27534,2843,40.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10473,10473,ZCTA5 10473,20355,273,14307,466,5103,500,6048,427,35866,2023,42877,2710,74718,7259,20362,2982,52054,2449,58075,3101,88064,8186,31729,2390,34.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10474,10474,ZCTA5 10474,3656,165,2653,194,898,153,1003,150,25676,3002,29337,3370,36948,3707,12859,2004,33007,2621,35397,3616,N,N,21019,3824,24.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10475,10475,ZCTA5 10475,17992,367,9928,663,4957,665,8064,633,43629,3185,58771,7388,78792,9746,32722,2459,58630,3937,72581,5051,N,N,40117,5279,35.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10501,10501,ZCTA5 10501,396,84,364,86,296,85,32,22,143529,49361,142750,55209,166667,25516,144643,175450,183375,39801,184897,42626,N,N,166066,99335,32.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10502,10502,ZCTA5 10502,1821,106,1438,88,1318,93,383,99,135139,24306,160543,14637,164063,16714,35819,11918,173724,19032,197175,22751,N,N,84928,37707,30.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10503,10503,ZCTA5 10503,80,28,53,29,53,29,27,31,135192,186118,215288,161566,215288,161566,-,**,118661,62322,159417,69258,N,N,N,N,0,(X),(X),(X),(X),(X),(X),(X)
8600000US10504,10504,ZCTA5 10504,2414,132,2072,113,1824,111,342,101,182292,28737,203026,38650,248125,44631,53716,6597,319155,45168,349968,52350,N,N,112451,53354,26.8,(X),(X),(X),(X),(X),(X),(X)
8600000US10505,10505,ZCTA5 10505,174,59,158,54,158,54,16,24,167885,70013,169423,44094,169423,44094,-,**,197755,51766,213775,52506,N,N,N,N,15.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10506,10506,ZCTA5 10506,1947,140,1611,134,1452,138,336,98,180823,30166,208313,18656,216875,16325,55132,15560,256512,42640,294562,48946,N,N,72532,16086,23.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10507,10507,ZCTA5 10507,1969,184,1422,159,1034,161,547,181,70557,16553,89038,22287,98281,44267,26595,2150,154148,49367,186293,63530,N,N,67853,30076,27.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10509,10509,ZCTA5 10509,6961,277,5230,255,4144,258,1731,232,90437,10555,108419,7562,122611,6193,46050,6381,119060,8036,134565,10490,N,N,60331,10004,34.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10510,10510,ZCTA5 10510,3463,188,2617,175,2373,183,846,145,144414,8598,195089,27462,209671,27862,46875,15368,218922,19136,263800,23648,N,N,77558,25023,34.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10511,10511,ZCTA5 10511,895,49,607,64,507,59,288,66,89107,8461,99471,22953,109861,20119,53750,24996,128023,30612,152479,44334,N,N,71499,20367,15.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10512,10512,ZCTA5 10512,8918,358,6598,322,5609,297,2320,341,87802,8468,105128,6981,111638,5739,34795,8951,108047,6984,127141,8888,N,N,50134,5982,33.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10514,10514,ZCTA5 10514,4178,207,3632,199,3331,224,546,145,202414,18722,231711,37310,248291,28123,100063,34121,288685,27628,312351,32048,N,N,120454,37417,26.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10516,10516,ZCTA5 10516,2181,131,1418,135,1159,121,763,128,81442,9348,112083,17674,119420,9738,39896,18847,104844,10490,128893,14215,N,N,59647,11037,28.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10517,10517,ZCTA5 10517,180,57,162,51,146,50,18,25,90200,7489,91100,9095,91300,12491,-,**,106285,23030,111017,22309,N,N,N,N,37.8,(X),(X),(X),(X),(X),(X),(X)
