GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
8600000US10528,10528,ZCTA5 10528,12451,622
8600000US10530,10530,ZCTA5 10530,13011,510
8600000US10532,10532,ZCTA5 10532,4945,309
8600000US10533,10533,ZCTA5 10533,7487,315
8600000US10535,10535,ZCTA5 10535,717,392
8600000US10536,10536,ZCTA5 10536,11022,655
8600000US10537,10537,ZCTA5 10537,1842,383
8600000US10538,10538,ZCTA5 10538,16841,538
8600000US10541,10541,ZCTA5 10541,26850,854
8600000US10543,10543,ZCTA5 10543,20516,439
8600000US10545,10545,ZCTA5 10545,129,33
8600000US10546,10546,ZCTA5 10546,1265,315
8600000US10547,10547,ZCTA5 10547,7045,742
8600000US10548,10548,ZCTA5 10548,3156,342
8600000US10549,10549,ZCTA5 10549,16353,619
8600000US10550,10550,ZCTA5 10550,37543,1000
8600000US10552,10552,ZCTA5 10552,19607,1031
8600000US10553,10553,ZCTA5 10553,10850,841
8600000US10560,10560,ZCTA5 10560,4810,190
8600000US10562,10562,ZCTA5 10562,31453,384
8600000US10566,10566,ZCTA5 10566,23928,39
8600000US10567,10567,ZCTA5 10567,20741,756
8600000US10570,10570,ZCTA5 10570,12889,543
8600000US10573,10573,ZCTA5 10573,38817,159
8600000US10576,10576,ZCTA5 10576,4803,341
8600000US10577,10577,ZCTA5 10577,6486,455
8600000US10578,10578,ZCTA5 10578,714,201
8600000US10579,10579,ZCTA5 10579,9192,475
8600000US10580,10580,ZCTA5 10580,17358,284
8600000US10583,10583,ZCTA5 10583,39996,1007
8600000US10588,10588,ZCTA5 10588,2723,628
8600000US10589,10589,ZCTA5 10589,9102,496
8600000US10590,10590,ZCTA5 10590,7111,496
8600000US10591,10591,ZCTA5 10591,23185,407
8600000US10594,10594,ZCTA5 10594,5172,434
8600000US10595,10595,ZCTA5 10595,8369,638
8600000US10596,10596,ZCTA5 10596,1657,303
8600000US10597,10597,ZCTA5 10597,1058,487
8600000US10598,10598,ZCTA5 10598,30030,803
8600000US10601,10601,ZCTA5 10601,11787,868
8600000US10603,10603,ZCTA5 10603,17223,854
8600000US10604,10604,ZCTA5 10604,11808,738
8600000US10605,10605,ZCTA5 10605,18118,775
8600000US10606,10606,ZCTA5 10606,17489,1035
8600000US10607,10607,ZCTA5 10607,6307,761
8600000US10701,10701,ZCTA5 10701,59884,1699
8600000US10703,10703,ZCTA5 10703,20856,1109
8600000US10704,10704,ZCTA5 10704,31321,991
8600000US10705,10705,ZCTA5 10705,40392,1444
8600000US10706,10706,ZCTA5 10706,8713,239
8600000US10707,10707,ZCTA5 10707,10653,468
8600000US10708,10708,ZCTA5 10708,22178,731
8600000US10709,10709,ZCTA5 10709,9357,576
8600000US10710,10710,ZCTA5 10710,27628,904
8600000US10801,10801,ZCTA5 10801,41577,869
8600000US10803,10803,ZCTA5 10803,12560,30
8600000US10804,10804,ZCTA5 10804,14795,808
8600000US10805,10805,ZCTA5 10805,18799,779
8600000US10901,10901,ZCTA5 10901,23235,837
8600000US10910,10910,ZCTA5 10910,23,37
8600000US10911,10911,ZCTA5 10911,0,11
8600000US10913,10913,ZCTA5 10913,5302,417
8600000US10914,10914,ZCTA5 10914,366,175
8600000US10915,10915,ZCTA5 10915,104,136
8600000US10916,10916,ZCTA5 10916,4238,341
8600000US10917,10917,ZCTA5 10917,2030,459
8600000US10918,10918,ZCTA5 10918,12258,873
8600000US10919,10919,ZCTA5 10919,1405,353
8600000US10920,10920,ZCTA5 10920,8946,477
8600000US10921,10921,ZCTA5 10921,3861,297
8600000US10922,10922,ZCTA5 10922,1347,278
8600000US10923,10923,ZCTA5 10923,8473,750
8600000US10924,10924,ZCTA5 10924,13255,451
8600000US10925,10925,ZCTA5 10925,4330,378
8600000US10926,10926,ZCTA5 10926,3370,430
8600000US10927,10927,ZCTA5 10927,12094,48
8600000US10928,10928,ZCTA5 10928,4066,100
8600000US10930,10930,ZCTA5 10930,9021,534
8600000US10931,10931,ZCTA5 10931,926,131
8600000US10932,10932,ZCTA5 10932,100,113
8600000US10933,10933,ZCTA5 10933,809,278
8600000US10940,10940,ZCTA5 10940,48651,911
8600000US10941,10941,ZCTA5 10941,13301,849
8600000US10950,10950,ZCTA5 10950,49065,1079
8600000US10952,10952,ZCTA5 10952,41891,1625
8600000US10953,10953,ZCTA5 10953,102,88
8600000US10954,10954,ZCTA5 10954,23809,994
8600000US10956,10956,ZCTA5 10956,31039,771
8600000US10958,10958,ZCTA5 10958,2899,434
8600000US10960,10960,ZCTA5 10960,15253,588
8600000US10962,10962,ZCTA5 10962,5809,513
8600000US10963,10963,ZCTA5 10963,4361,310
8600000US10964,10964,ZCTA5 10964,1557,315
8600000US10965,10965,ZCTA5 10965,15320,574
8600000US10968,10968,ZCTA5 10968,2344,135
8600000US10969,10969,ZCTA5 10969,1717,469
8600000US10970,10970,ZCTA5 10970,9873,655
8600000US10973,10973,ZCTA5 10973,2603,351
8600000US10974,10974,ZCTA5 10974,3199,79
8600000US10975,10975,ZCTA5 10975,297,137
8600000US10976,10976,ZCTA5 10976,2264,406
8600000US10977,10977,ZCTA5 10977,62280,1431
8600000US10979,10979,ZCTA5 10979,301,215
8600000US10980,10980,ZCTA5 10980,13860,342
8600000US10983,10983,ZCTA5 10983,5649,378
8600000US10984,10984,ZCTA5 10984,2880,428
8600000US10985,10985,ZCTA5 10985,34,30
8600000US10986,10986,ZCTA5 10986,1836,294
8600000US10987,10987,ZCTA5 10987,3318,151
8600000US10988,10988,ZCTA5 10988,869,225
8600000US10989,10989,ZCTA5 10989,10033,758
8600000US10990,10990,ZCTA5 10990,19647,748
8600000US10992,10992,ZCTA5 10992,9048,465
8600000US10993,10993,ZCTA5 10993,5326,509
8600000US10994,10994,ZCTA5 10994,7490,666
8600000US10996,10996,ZCTA5 10996,6830,280
8600000US10998,10998,ZCTA5 10998,2736,218
8600000US11001,11001,ZCTA5 11001,27551,741
8600000US11003,11003,ZCTA5 11003,45406,1607
8600000US11004,11004,ZCTA5 11004,13778,935
8600000US11005,11005,ZCTA5 11005,1947,172
8600000US11010,11010,ZCTA5 11010,24791,1169
8600000US11020,11020,ZCTA5 11020,6378,518
8600000US11021,11021,ZCTA5 11021,17378,424
8600000US11023,11023,ZCTA5 11023,9953,667
8600000US11024,11024,ZCTA5 11024,7667,457
8600000US11030,11030,ZCTA5 11030,17505,663
8600000US11040,11040,ZCTA5 11040,41434,1065
8600000US11042,11042,ZCTA5 11042,549,210
8600000US11050,11050,ZCTA5 11050,30845,899
8600000US11096,11096,ZCTA5 11096,8331,784
8600000US11101,11101,ZCTA5 11101,25880,1159
8600000US11102,11102,ZCTA5 11102,35271,1510
8600000US11103,11103,ZCTA5 11103,39231,1378
8600000US11104,11104,ZCTA5 11104,26718,1353
8600000US11105,11105,ZCTA5 11105,37194,1089
8600000US11106,11106,ZCTA5 11106,38812,1568
8600000US11109,11109,ZCTA5 11109,4702,519
8600000US11201,11201,ZCTA5 11201,58350,1592
8600000US11203,11203,ZCTA5 11203,75887,1755
8600000US11204,11204,ZCTA5 11204,80486,2160
8600000US11205,11205,ZCTA5 11205,43224,1555
8600000US11206,11206,ZCTA5 11206,84806,2402
8600000US11207,11207,ZCTA5 11207,94657,2300
8600000US11208,11208,ZCTA5 11208,93847,2093
8600000US11209,11209,ZCTA5 11209,70803,1742
8600000US11210,11210,ZCTA5 11210,67432,1545
8600000US11211,11211,ZCTA5 11211,97772,2327
8600000US11212,11212,ZCTA5 11212,88668,2857
8600000US11213,11213,ZCTA5 11213,64603,1811
8600000US11214,11214,ZCTA5 11214,91295,2326
8600000US11215,11215,ZCTA5 11215,70818,1829
8600000US11216,11216,ZCTA5 11216,53747,1846
8600000US11217,11217,ZCTA5 11217,38511,1164
8600000US11218,11218,ZCTA5 11218,75691,2157
8600000US11219,11219,ZCTA5 11219,97670,2741
8600000US11220,11220,ZCTA5 11220,102325,2414
8600000US11221,11221,ZCTA5 11221,83372,2423
8600000US11222,11222,ZCTA5 11222,35163,1159
8600000US11223,11223,ZCTA5 11223,79385,2003
8600000US11224,11224,ZCTA5 11224,43001,1494
8600000US11225,11225,ZCTA5 11225,60180,1924
8600000US11226,11226,ZCTA5 11226,99026,1841
8600000US11228,11228,ZCTA5 11228,47190,1359
8600000US11229,11229,ZCTA5 11229,81732,1917
8600000US11230,11230,ZCTA5 11230,88589,2067
8600000US11231,11231,ZCTA5 11231,35263,1163
8600000US11232,11232,ZCTA5 11232,29216,1344
8600000US11233,11233,ZCTA5 11233,71589,1986
8600000US11234,11234,ZCTA5 11234,95912,1905
8600000US11235,11235,ZCTA5 11235,76668,1625
8600000US11236,11236,ZCTA5 11236,98276,2187
8600000US11237,11237,ZCTA5 11237,54182,1935
8600000US11238,11238,ZCTA5 11238,52999,1548
8600000US11239,11239,ZCTA5 11239,12924,1060
8600000US11351,11351,ZCTA5 11351,0,11
8600000US11354,11354,ZCTA5 11354,56908,1996
8600000US11355,11355,ZCTA5 11355,82790,2437
8600000US11356,11356,ZCTA5 11356,24631,1225
8600000US11357,11357,ZCTA5 11357,39737,1712
8600000US11358,11358,ZCTA5 11358,37486,1183
8600000US11359,11359,ZCTA5 11359,0,11
8600000US11360,11360,ZCTA5 11360,19605,1164
8600000US11361,11361,ZCTA5 11361,30207,1130
8600000US11362,11362,ZCTA5 11362,18139,887
8600000US11363,11363,ZCTA5 11363,7662,620
8600000US11364,11364,ZCTA5 11364,34949,1227
8600000US11365,11365,ZCTA5 11365,45041,1864
8600000US11366,11366,ZCTA5 11366,13192,1167
8600000US11367,11367,ZCTA5 11367,42667,1677
8600000US11368,11368,ZCTA5 11368,112709,2996
8600000US11369,11369,ZCTA5 11369,39001,1606
8600000US11370,11370,ZCTA5 11370,35507,1481
8600000US11371,11371,ZCTA5 11371,0,11
8600000US11372,11372,ZCTA5 11372,64754,2319
8600000US11373,11373,ZCTA5 11373,98554,2732
8600000US11374,11374,ZCTA5 11374,43399,1867
8600000US11375,11375,ZCTA5 11375,70723,2145
8600000US11377,11377,ZCTA5 11377,90615,2959
8600000US11378,11378,ZCTA5 11378,31756,1402
8600000US11379,11379,ZCTA5 11379,35476,1166
8600000US11385,11385,ZCTA5 11385,102209,2240
8600000US11411,11411,ZCTA5 11411,19208,891
8600000US11412,11412,ZCTA5 11412,37832,1226
8600000US11413,11413,ZCTA5 11413,42560,1499
8600000US11414,11414,ZCTA5 11414,28700,1532
8600000US11415,11415,ZCTA5 11415,19403,1077
8600000US11416,11416,ZCTA5 11416,26625,989
8600000US11417,11417,ZCTA5 11417,32415,1393
8600000US11418,11418,ZCTA5 11418,39308,1417
8600000US11419,11419,ZCTA5 11419,49306,1427
8600000US11420,11420,ZCTA5 11420,50820,1701
8600000US11421,11421,ZCTA5 11421,43024,1192
8600000US11422,11422,ZCTA5 11422,33245,1627
8600000US11423,11423,ZCTA5 11423,31982,1524
8600000US11424,11424,ZCTA5 11424,0,11
8600000US11425,11425,ZCTA5 11425,0,11
8600000US11426,11426,ZCTA5 11426,19842,1219
8600000US11427,11427,ZCTA5 11427,23568,1242
8600000US11428,11428,ZCTA5 11428,19744,979
8600000US11429,11429,ZCTA5 11429,26362,1207
8600000US11430,11430,ZCTA5 11430,186,139
8600000US11432,11432,ZCTA5 11432,63533,1807
8600000US11433,11433,ZCTA5 11433,34111,1482
8600000US11434,11434,ZCTA5 11434,65892,2150
8600000US11435,11435,ZCTA5 11435,55323,1790
8600000US11436,11436,ZCTA5 11436,19425,1014
8600000US11451,11451,ZCTA5 11451,0,11
8600000US11501,11501,ZCTA5 11501,19241,131
8600000US11507,11507,ZCTA5 11507,7430,502
8600000US11509,11509,ZCTA5 11509,2174,218
8600000US11510,11510,ZCTA5 11510,33473,1172
8600000US11514,11514,ZCTA5 11514,4913,370
8600000US11516,11516,ZCTA5 11516,7742,592
8600000US11518,11518,ZCTA5 11518,10278,555
8600000US11520,11520,ZCTA5 11520,43795,325
8600000US11530,11530,ZCTA5 11530,28663,481
8600000US11542,11542,ZCTA5 11542,27849,300
8600000US11545,11545,ZCTA5 11545,12426,483
8600000US11547,11547,ZCTA5 11547,741,191
8600000US11548,11548,ZCTA5 11548,2407,366
8600000US11549,11549,ZCTA5 11549,2864,277
8600000US11550,11550,ZCTA5 11550,57352,292
8600000US11552,11552,ZCTA5 11552,23672,973
8600000US11553,11553,ZCTA5 11553,26158,1114
8600000US11554,11554,ZCTA5 11554,37836,1489
8600000US11556,11556,ZCTA5 11556,14,33
8600000US11557,11557,ZCTA5 11557,6590,604
8600000US11558,11558,ZCTA5 11558,8449,339
8600000US11559,11559,ZCTA5 11559,8403,605
8600000US11560,11560,ZCTA5 11560,6284,416
8600000US11561,11561,ZCTA5 11561,37458,370
8600000US11563,11563,ZCTA5 11563,22985,555
8600000US11565,11565,ZCTA5 11565,8677,285
8600000US11566,11566,ZCTA5 11566,33356,663
8600000US11568,11568,ZCTA5 11568,4356,228
8600000US11569,11569,ZCTA5 11569,1342,338
8600000US11570,11570,ZCTA5 11570,27819,740
8600000US11572,11572,ZCTA5 11572,28763,899
8600000US11575,11575,ZCTA5 11575,16386,1085
8600000US11576,11576,ZCTA5 11576,12471,636
8600000US11577,11577,ZCTA5 11577,12444,623
8600000US11579,11579,ZCTA5 11579,5052,36
8600000US11580,11580,ZCTA5 11580,42765,1213
8600000US11581,11581,ZCTA5 11581,21579,846
8600000US11590,11590,ZCTA5 11590,46938,1432
8600000US11596,11596,ZCTA5 11596,10636,245
8600000US11598,11598,ZCTA5 11598,12874,912
8600000US11691,11691,ZCTA5 11691,63989,2449
8600000US11692,11692,ZCTA5 11692,18955,1259
8600000US11693,11693,ZCTA5 11693,11194,899
8600000US11694,11694,ZCTA5 11694,20773,1181
8600000US11697,11697,ZCTA5 11697,4006,496
8600000US11701,11701,ZCTA5 11701,27031,1545
8600000US11702,11702,ZCTA5 11702,13979,372
8600000US11703,11703,ZCTA5 11703,16378,652
8600000US11704,11704,ZCTA5 11704,39479,1186
8600000US11705,11705,ZCTA5 11705,7529,427
8600000US11706,11706,ZCTA5 11706,67001,2381
8600000US11709,11709,ZCTA5 11709,6724,56
8600000US11710,11710,ZCTA5 11710,34530,1220
8600000US11713,11713,ZCTA5 11713,9170,811
8600000US11714,11714,ZCTA5 11714,22849,1131
8600000US11715,11715,ZCTA5 11715,4528,397
8600000US11716,11716,ZCTA5 11716,10643,568
8600000US11717,11717,ZCTA5 11717,61420,2159
8600000US11718,11718,ZCTA5 11718,3102,20
8600000US11719,11719,ZCTA5 11719,3141,532
8600000US11720,11720,ZCTA5 11720,29167,1200
8600000US11721,11721,ZCTA5 11721,6255,342
8600000US11722,11722,ZCTA5 11722,35855,1356
8600000US11724,11724,ZCTA5 11724,2943,373
8600000US11725,11725,ZCTA5 11725,28997,688
8600000US11726,11726,ZCTA5 11726,21826,1417
8600000US11727,11727,ZCTA5 11727,29902,1417
8600000US11729,11729,ZCTA5 11729,27602,1026
8600000US11730,11730,ZCTA5 11730,14066,890
8600000US11731,11731,ZCTA5 11731,29543,776
8600000US11732,11732,ZCTA5 11732,3715,462
8600000US11733,11733,ZCTA5 11733,17366,808
8600000US11735,11735,ZCTA5 11735,33195,872
8600000US11738,11738,ZCTA5 11738,17311,951
8600000US11739,11739,ZCTA5 11739,1297,211
8600000US11740,11740,ZCTA5 11740,9346,523
8600000US11741,11741,ZCTA5 11741,28443,978
8600000US11742,11742,ZCTA5 11742,13164,672
8600000US11743,11743,ZCTA5 11743,42848,1351
8600000US11746,11746,ZCTA5 11746,69761,1485
8600000US11747,11747,ZCTA5 11747,19194,762
8600000US11749,11749,ZCTA5 11749,3370,28
8600000US11751,11751,ZCTA5 11751,14462,712
8600000US11752,11752,ZCTA5 11752,9521,447
8600000US11753,11753,ZCTA5 11753,11753,506
8600000US11754,11754,ZCTA5 11754,19293,729
8600000US11755,11755,ZCTA5 11755,12400,327
8600000US11756,11756,ZCTA5 11756,42163,963
8600000US11757,11757,ZCTA5 11757,45682,974
8600000US11758,11758,ZCTA5 11758,55594,1055
8600000US11762,11762,ZCTA5 11762,22943,437
8600000US11763,11763,ZCTA5 11763,29793,1489
8600000US11764,11764,ZCTA5 11764,12389,711
8600000US11765,11765,ZCTA5 11765,753,118
8600000US11766,11766,ZCTA5 11766,12723,928
8600000US11767,11767,ZCTA5 11767,15145,825
8600000US11768,11768,ZCTA5 11768,21532,725
8600000US11769,11769,ZCTA5 11769,8592,552
8600000US11770,11770,ZCTA5 11770,95,25
8600000US11771,11771,ZCTA5 11771,9577,741
8600000US11772,11772,ZCTA5 11772,45420,1368
8600000US11776,11776,ZCTA5 11776,26171,1462
8600000US11777,11777,ZCTA5 11777,9129,231
8600000US11778,11778,ZCTA5 11778,12339,807
8600000US11779,11779,ZCTA5 11779,37939,1120
8600000US11780,11780,ZCTA5 11780,15551,738
8600000US11782,11782,ZCTA5 11782,15491,527
8600000US11783,11783,ZCTA5 11783,21598,801
8600000US11784,11784,ZCTA5 11784,26455,1282
8600000US11786,11786,ZCTA5 11786,6180,567
8600000US11787,11787,ZCTA5 11787,35813,1120
8600000US11788,11788,ZCTA5 11788,16199,766
8600000US11789,11789,ZCTA5 11789,8221,723
8600000US11790,11790,ZCTA5 11790,18840,872
8600000US11791,11791,ZCTA5 11791,25291,640
8600000US11792,11792,ZCTA5 11792,8964,784
8600000US11793,11793,ZCTA5 11793,32164,973
8600000US11794,11794,ZCTA5 11794,3081,431
8600000US11795,11795,ZCTA5 11795,25074,733
8600000US11796,11796,ZCTA5 11796,3961,389
8600000US11797,11797,ZCTA5 11797,8574,439
8600000US11798,11798,ZCTA5 11798,15599,923
8600000US11801,11801,ZCTA5 11801,40274,1301
8600000US11803,11803,ZCTA5 11803,28390,604
8600000US11804,11804,ZCTA5 11804,4757,279
8600000US11901,11901,ZCTA5 11901,30680,1506
8600000US11930,11930,ZCTA5 11930,1459,358
8600000US11931,11931,ZCTA5 11931,34,56
8600000US11932,11932,ZCTA5 11932,890,275
8600000US11933,11933,ZCTA5 11933,6238,871
8600000US11934,11934,ZCTA5 11934,8043,720
8600000US11935,11935,ZCTA5 11935,3218,386
8600000US11937,11937,ZCTA5 11937,15526,658
8600000US11939,11939,ZCTA5 11939,915,181
8600000US11940,11940,ZCTA5 11940,5352,367
8600000US11941,11941,ZCTA5 11941,2043,360
8600000US11942,11942,ZCTA5 11942,4253,505
8600000US11944,11944,ZCTA5 11944,4268,397
8600000US11946,11946,ZCTA5 11946,13569,1010
8600000US11947,11947,ZCTA5 11947,114,105
8600000US11948,11948,ZCTA5 11948,1340,550
8600000US11949,11949,ZCTA5 11949,14724,993
8600000US11950,11950,ZCTA5 11950,16777,1251
8600000US11951,11951,ZCTA5 11951,13364,470
8600000US11952,11952,ZCTA5 11952,4591,590
8600000US11953,11953,ZCTA5 11953,12647,591
8600000US11954,11954,ZCTA5 11954,3495,549
8600000US11955,11955,ZCTA5 11955,3168,595
8600000US11956,11956,ZCTA5 11956,310,92
8600000US11957,11957,ZCTA5 11957,706,128
8600000US11958,11958,ZCTA5 11958,441,155
8600000US11959,11959,ZCTA5 11959,856,222
8600000US11960,11960,ZCTA5 11960,597,162
8600000US11961,11961,ZCTA5 11961,12164,827
8600000US11962,11962,ZCTA5 11962,415,271
8600000US11963,11963,ZCTA5 11963,6913,889
8600000US11964,11964,ZCTA5 11964,2162,326
8600000US11965,11965,ZCTA5 11965,650,326
8600000US11967,11967,ZCTA5 11967,26845,1535
8600000US11968,11968,ZCTA5 11968,10821,620
8600000US11970,11970,ZCTA5 11970,284,265
8600000US11971,11971,ZCTA5 11971,6348,513
8600000US11972,11972,ZCTA5 11972,1054,332
8600000US11973,11973,ZCTA5 11973,46,24
8600000US11975,11975,ZCTA5 11975,386,152
8600000US11976,11976,ZCTA5 11976,2350,515
8600000US11977,11977,ZCTA5 11977,2456,367
8600000US11978,11978,ZCTA5 11978,3124,292
8600000US11980,11980,ZCTA5 11980,5273,512
8600000US12007,12007,ZCTA5 12007,17,26
8600000US12008,12008,ZCTA5 12008,606,212
8600000US12009,12009,ZCTA5 12009,7560,466
8600000US12010,12010,ZCTA5 12010,28793,586
8600000US12015,12015,ZCTA5 12015,2823,389
8600000US12017,12017,ZCTA5 12017,323,113
8600000US12018,12018,ZCTA5 12018,7383,575
8600000US12019,12019,ZCTA5 12019,14584,696
8600000US12020,12020,ZCTA5 12020,32574,853
8600000US12022,12022,ZCTA5 12022,860,153
8600000US12023,12023,ZCTA5 12023,2123,326
8600000US12024,12024,ZCTA5 12024,92,97
8600000US12025,12025,ZCTA5 12025,5271,362
8600000US12027,12027,ZCTA5 12027,3762,311
8600000US12028,12028,ZCTA5 12028,951,260
8600000US12029,12029,ZCTA5 12029,1122,205
8600000US12031,12031,ZCTA5 12031,153,61
8600000US12032,12032,ZCTA5 12032,824,154
8600000US12033,12033,ZCTA5 12033,8002,617
8600000US12035,12035,ZCTA5 12035,859,245
8600000US12036,12036,ZCTA5 12036,196,55
8600000US12037,12037,ZCTA5 12037,4185,429
8600000US12040,12040,ZCTA5 12040,146,99
8600000US12041,12041,ZCTA5 12041,499,188
8600000US12042,12042,ZCTA5 12042,179,77
