GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43,HC03_EST_VC43,HC03_MOE_VC43
8600000US10012,10012,ZCTA5 10012,24703,1490,12896,822,11807,961,33.4,1.5,33.9,1.8,32.8,2.1,109.2,8.9,(X),(X),(X),(X),28.5,3.3,(X),(X),(X),(X),16.5,2.2,(X),(X),(X),(X),12.1,2.6,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.4,(X),(X),(X),(X),(X)
8600000US10013,10013,ZCTA5 10013,26090,1531,12755,957,13335,861,35.5,1.7,34.4,1.8,36.8,2.5,95.7,7.3,(X),(X),(X),(X),37,3.8,(X),(X),(X),(X),17.3,2,(X),(X),(X),(X),19.6,2.9,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),3.9,(X),(X),(X),(X),(X)
8600000US10014,10014,ZCTA5 10014,30893,1330,14497,791,16396,934,37.3,1.3,39.4,2.2,36,1.7,88.4,6.3,(X),(X),(X),(X),25.7,2.4,(X),(X),(X),(X),15.7,1.6,(X),(X),(X),(X),10,1.6,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.6,(X),(X),(X),(X),(X)
8600000US10016,10016,ZCTA5 10016,52624,1912,23890,1379,28734,1460,32.7,0.8,34.6,1.5,31.4,1.3,83.1,6.7,(X),(X),(X),(X),24.6,2.2,(X),(X),(X),(X),14.2,1.5,(X),(X),(X),(X),10.4,1.5,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.6,(X),(X),(X),(X),(X)
8600000US10017,10017,ZCTA5 10017,16137,1027,7515,686,8622,719,35.9,2.3,35.4,1.8,37.4,3.9,87.2,10.3,(X),(X),(X),(X),25.2,3.1,(X),(X),(X),(X),18,2.7,(X),(X),(X),(X),7.1,1.5,(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X),1.6,(X),(X),(X),(X),(X)
8600000US10018,10018,ZCTA5 10018,6147,653,3463,549,2684,324,31.6,1.4,32.3,2.1,30.9,1.3,129,25,(X),(X),(X),(X),13.8,3.4,(X),(X),(X),(X),6.1,1.9,(X),(X),(X),(X),7.7,2.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1,(X),(X),(X),(X),(X)
8600000US10019,10019,ZCTA5 10019,40351,1519,19524,924,20827,1099,37.7,1.3,37.9,1.4,37.4,2.2,93.7,6.2,(X),(X),(X),(X),25.9,2.1,(X),(X),(X),(X),16.2,1.8,(X),(X),(X),(X),9.7,1.4,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),2.3,(X),(X),(X),(X),(X)
8600000US10020,10020,ZCTA5 10020,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10021,10021,ZCTA5 10021,42646,2215,19161,1283,23485,1370,40.8,1.5,38.2,2.1,42.6,2.8,81.6,5.7,(X),(X),(X),(X),53.8,4.6,(X),(X),(X),(X),31.6,3.4,(X),(X),(X),(X),22.2,2.8,(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X)
8600000US10022,10022,ZCTA5 10022,29317,1259,13315,729,16002,909,45.6,1.3,44.8,1.9,46.8,2.7,83.2,6,(X),(X),(X),(X),46.9,4,(X),(X),(X),(X),34.2,3.3,(X),(X),(X),(X),12.7,2.3,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.6,(X),(X),(X),(X),(X)
8600000US10023,10023,ZCTA5 10023,60447,2385,28799,1716,31648,1400,41.2,1.4,40.3,1.8,42.1,1.4,91,6.2,(X),(X),(X),(X),48.3,3.4,(X),(X),(X),(X),27.3,2.3,(X),(X),(X),(X),21,2.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X)
8600000US10024,10024,ZCTA5 10024,58991,1935,27848,1399,31143,1117,41.5,1,41.8,1.2,41.3,1.4,89.4,5,(X),(X),(X),(X),49.7,2.9,(X),(X),(X),(X),25.3,1.8,(X),(X),(X),(X),24.5,2,(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X),0.8,(X),(X),(X),(X),(X)
8600000US10025,10025,ZCTA5 10025,96449,2603,42929,1699,53520,1985,37.7,1.2,37.6,1.3,37.8,1.9,80.2,4.4,(X),(X),(X),(X),41.2,2.1,(X),(X),(X),(X),21.2,1.4,(X),(X),(X),(X),20.1,1.6,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),2.3,(X),(X),(X),(X),(X)
8600000US10026,10026,ZCTA5 10026,36797,1704,17212,1128,19585,1079,33.1,1.2,31.6,1.8,34.5,1.4,87.9,6.8,(X),(X),(X),(X),42.3,3.5,(X),(X),(X),(X),11.7,1.4,(X),(X),(X),(X),30.5,3,(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X),2.4,(X),(X),(X),(X),(X)
8600000US10027,10027,ZCTA5 10027,61018,1989,27212,1188,33806,1445,30.9,0.8,29.7,1.3,32.2,1.3,80.5,4.6,(X),(X),(X),(X),37.3,2.7,(X),(X),(X),(X),12.7,1.2,(X),(X),(X),(X),24.6,2.3,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.2,(X),(X),(X),(X),(X)
8600000US10028,10028,ZCTA5 10028,45799,1816,20281,1032,25518,1339,39.7,1.2,39.9,1.4,39.5,1.6,79.5,5.3,(X),(X),(X),(X),48.3,3.5,(X),(X),(X),(X),26.1,2.8,(X),(X),(X),(X),22.1,2.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.8,(X),(X),(X),(X),(X)
8600000US10029,10029,ZCTA5 10029,79031,2425,37012,1705,42019,1672,32.7,1,29.7,1.2,35.8,1.2,88.1,5.3,(X),(X),(X),(X),51.2,2.7,(X),(X),(X),(X),17.6,1.2,(X),(X),(X),(X),33.6,2.4,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1,(X),(X),(X),(X),(X)
8600000US10030,10030,ZCTA5 10030,29364,1868,13552,996,15812,1352,34.6,1.3,34.6,2.3,34.6,1.9,85.7,8.4,(X),(X),(X),(X),47.7,4.1,(X),(X),(X),(X),13.9,2.3,(X),(X),(X),(X),33.8,3.7,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.9,(X),(X),(X),(X),(X)
8600000US10031,10031,ZCTA5 10031,59708,2054,28194,1273,31514,1371,31.8,1,31.1,1.4,32.8,1.8,89.5,5,(X),(X),(X),(X),45.6,2.9,(X),(X),(X),(X),15.6,1.5,(X),(X),(X),(X),30,2.5,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.7,(X),(X),(X),(X),(X)
8600000US10032,10032,ZCTA5 10032,61650,2448,30309,1713,31341,1512,34.2,1.1,32.9,1.6,35.3,1.1,96.7,6.6,(X),(X),(X),(X),43.6,2.7,(X),(X),(X),(X),17.3,1.6,(X),(X),(X),(X),26.3,2.3,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1,(X),(X),(X),(X),(X)
8600000US10033,10033,ZCTA5 10033,57073,2062,28405,1596,28668,1143,35.6,0.7,34.2,1.3,38.6,1.7,99.1,6.5,(X),(X),(X),(X),42.5,2.9,(X),(X),(X),(X),16.8,1.5,(X),(X),(X),(X),25.8,2.2,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.1,(X),(X),(X),(X),(X)
8600000US10034,10034,ZCTA5 10034,41200,1827,20943,1324,20257,938,36.4,1.1,34.2,2.4,38.7,1.5,103.4,6.9,(X),(X),(X),(X),42.8,3.7,(X),(X),(X),(X),14,1.6,(X),(X),(X),(X),28.8,3.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US10035,10035,ZCTA5 10035,34709,1677,16886,1152,17823,1102,33,1.3,31.7,2.3,34.3,2.6,94.7,8.2,(X),(X),(X),(X),53.6,4.9,(X),(X),(X),(X),17.9,2.1,(X),(X),(X),(X),35.7,4,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.1,(X),(X),(X),(X),(X)
8600000US10036,10036,ZCTA5 10036,22413,1060,12687,900,9726,684,38.8,1.9,40.5,1.1,35.4,2.5,130.4,13.8,(X),(X),(X),(X),18.8,2.5,(X),(X),(X),(X),11.4,1.8,(X),(X),(X),(X),7.4,1.7,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),0.8,(X),(X),(X),(X),(X)
8600000US10037,10037,ZCTA5 10037,17099,1037,7117,602,9982,790,38.9,3.9,35.6,4.7,41.6,4,71.3,7.9,(X),(X),(X),(X),54.1,6.2,(X),(X),(X),(X),27.3,3.2,(X),(X),(X),(X),26.8,5.4,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.9,(X),(X),(X),(X),(X)
8600000US10038,10038,ZCTA5 10038,20042,1052,9400,647,10642,689,33.6,1.4,32.8,1.7,34.8,2.5,88.3,7.3,(X),(X),(X),(X),33.3,3.4,(X),(X),(X),(X),18.4,2.3,(X),(X),(X),(X),14.9,2.6,(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X),3.1,(X),(X),(X),(X),(X)
8600000US10039,10039,ZCTA5 10039,25372,1264,12027,839,13345,881,34,1.8,30.1,2.5,37.8,2.1,90.1,8.3,(X),(X),(X),(X),54.1,4.7,(X),(X),(X),(X),16.1,2.1,(X),(X),(X),(X),38,3.8,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),2,(X),(X),(X),(X),(X)
8600000US10040,10040,ZCTA5 10040,43650,1831,19636,1231,24014,1154,36.6,1.3,34.4,2,38.2,2.1,81.8,5.9,(X),(X),(X),(X),48.8,3.5,(X),(X),(X),(X),20.5,2.1,(X),(X),(X),(X),28.3,2.6,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.1,(X),(X),(X),(X),(X)
8600000US10044,10044,ZCTA5 10044,12311,832,5856,620,6455,602,39,3.5,39.9,3.3,36.9,3.5,90.7,13.3,(X),(X),(X),(X),50.1,5.9,(X),(X),(X),(X),24.9,4.4,(X),(X),(X),(X),25.2,4.2,(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X)
8600000US10065,10065,ZCTA5 10065,32807,1531,14673,936,18134,960,39.1,1.3,39.2,1.7,39.1,1.7,80.9,5.6,(X),(X),(X),(X),48.2,4,(X),(X),(X),(X),30.6,3.4,(X),(X),(X),(X),17.6,2.5,(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X),0.8,(X),(X),(X),(X),(X)
8600000US10069,10069,ZCTA5 10069,5359,965,2683,596,2676,502,35.7,1.5,32.8,4.7,37,3,100.3,19.6,(X),(X),(X),(X),34.5,9.1,(X),(X),(X),(X),9.6,4.1,(X),(X),(X),(X),24.9,7.3,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US10075,10075,ZCTA5 10075,24148,1649,9851,904,14297,1258,41.2,2.9,41.8,4.2,41,3.5,68.9,8.1,(X),(X),(X),(X),47.2,6.3,(X),(X),(X),(X),30.4,4.7,(X),(X),(X),(X),16.8,3.2,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X)
8600000US10103,10103,ZCTA5 10103,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10110,10110,ZCTA5 10110,3,3,2,3,1,2,30.5,21.6,29,11.5,-,**,200,242.6,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US10111,10111,ZCTA5 10111,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10112,10112,ZCTA5 10112,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10115,10115,ZCTA5 10115,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10119,10119,ZCTA5 10119,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10128,10128,ZCTA5 10128,59443,1909,25949,1286,33494,1265,38.9,1.1,39.6,1.3,38,1.4,77.5,4.5,(X),(X),(X),(X),42.5,2.9,(X),(X),(X),(X),21.9,2.2,(X),(X),(X),(X),20.6,1.7,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X)
8600000US10152,10152,ZCTA5 10152,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10153,10153,ZCTA5 10153,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10154,10154,ZCTA5 10154,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10162,10162,ZCTA5 10162,1590,580,868,421,722,314,38.7,6.9,41.9,6.2,36.4,4.3,120.2,70.7,(X),(X),(X),(X),80.9,30.8,(X),(X),(X),(X),26.8,18.8,(X),(X),(X),(X),54,23.8,(X),(X),(X),(X),0.8,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US10165,10165,ZCTA5 10165,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10167,10167,ZCTA5 10167,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10168,10168,ZCTA5 10168,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10169,10169,ZCTA5 10169,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10170,10170,ZCTA5 10170,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10171,10171,ZCTA5 10171,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10172,10172,ZCTA5 10172,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10173,10173,ZCTA5 10173,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10174,10174,ZCTA5 10174,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10177,10177,ZCTA5 10177,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10199,10199,ZCTA5 10199,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10271,10271,ZCTA5 10271,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10278,10278,ZCTA5 10278,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10279,10279,ZCTA5 10279,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10280,10280,ZCTA5 10280,7610,948,3490,568,4120,635,37.7,1.7,38.8,3.9,36.9,2.9,84.7,16.7,(X),(X),(X),(X),31.8,8.5,(X),(X),(X),(X),7.7,3.6,(X),(X),(X),(X),24.1,7.5,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.5,(X),(X),(X),(X),(X)
8600000US10282,10282,ZCTA5 10282,5507,916,2998,746,2509,354,34,1.7,31.9,2.2,35.3,1,119.5,29.3,(X),(X),(X),(X),62.5,13.8,(X),(X),(X),(X),11.8,4.7,(X),(X),(X),(X),50.8,13.7,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),3.4,(X),(X),(X),(X),(X)
8600000US10301,10301,ZCTA5 10301,38851,1683,19263,1058,19588,912,34.4,1.8,32.8,1.9,35.6,1.2,98.3,5.3,(X),(X),(X),(X),51.8,3.8,(X),(X),(X),(X),17.8,1.6,(X),(X),(X),(X),34,3.4,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.3,(X),(X),(X),(X),(X)
8600000US10302,10302,ZCTA5 10302,17090,1126,8434,736,8656,606,33.2,1.8,32.2,1.9,35,3.1,97.4,8.5,(X),(X),(X),(X),61.3,6.6,(X),(X),(X),(X),16.4,2.6,(X),(X),(X),(X),44.9,5.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.9,(X),(X),(X),(X),(X)
8600000US10303,10303,ZCTA5 10303,24933,1350,11468,801,13465,823,31.5,1.7,29.6,2.9,33.8,1.8,85.2,6.2,(X),(X),(X),(X),54.2,4.2,(X),(X),(X),(X),11.6,1.8,(X),(X),(X),(X),42.5,3.9,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.9,(X),(X),(X),(X),(X)
8600000US10304,10304,ZCTA5 10304,41845,1853,19516,1095,22329,1092,35.1,1.5,32.4,2,38,2,87.4,4.9,(X),(X),(X),(X),58.2,3.9,(X),(X),(X),(X),19,1.8,(X),(X),(X),(X),39.3,3.4,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),3.5,(X),(X),(X),(X),(X)
8600000US10305,10305,ZCTA5 10305,41309,1554,19799,915,21510,869,39.7,1.5,39.1,1.6,40.6,2.5,92,4,(X),(X),(X),(X),53.3,3.5,(X),(X),(X),(X),22.2,2.2,(X),(X),(X),(X),31.2,2.3,(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X),1.8,(X),(X),(X),(X),(X)
8600000US10306,10306,ZCTA5 10306,55692,1651,26670,947,29022,973,41.1,0.9,38.7,1.3,43.6,0.8,91.9,3.3,(X),(X),(X),(X),61,2.9,(X),(X),(X),(X),25.6,1.9,(X),(X),(X),(X),35.4,2.1,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.7,(X),(X),(X),(X),(X)
8600000US10307,10307,ZCTA5 10307,14418,739,7191,446,7227,505,37.8,1.7,39,1.6,36.9,2,99.5,8.3,(X),(X),(X),(X),59.6,5.6,(X),(X),(X),(X),16.7,3.1,(X),(X),(X),(X),42.9,4.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2,(X),(X),(X),(X),(X)
