GEO.id,GEO.id2,GEO.display-label,VD002,VD003,VD004,VD005,VD006,VD007,VD008,VD010,VD011,VD012,VD013,VD014,VD015,VD016,VD017,VD018,VD019,VD020,VD021,VD022,VD023,VD024,VD025,VD026,VD027,VD028,VD029,VD030,VD031,VD032,VD033,VD034,VD035,VD036,VD037,VD038,VD039,VD040,VD041,VD042,VD043,VD044,VD045,VD046,VD047,VD048,VD049,VD050,VD051,VD052,VD053,VD054,VD055,VD056,VD057,VD058,VD059,VD060,VD061,VD062,VD063,VD064,VD065,Land_area,Water_area,VD069,VD070,VD071,Population,Housing Unit,Latitude,Longitude,VD076,VD077,VD079,VD080,VD081,VD082,VD083,VD084,VD085,VD086,VD087,VD088,VD089,VD090,VD091,VD092,VD093,VD094,VD095,VD096,VD097,VD098,VD099,VD100,VD101,VD102,VD103,VD104,VD105
8600000US06390,6390,ZCTA5 06390,DPUS  ,US,860,0,0,  ,88030, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,6390,     ,  ,     ,     ,     ,10555961,380880,ZCTA5 06390,S, ,236,660,41.2735763,-71.9689932,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10001,10001,ZCTA5 10001,DPUS  ,US,860,0,0,  ,89508, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10001,     ,  ,     ,     ,     ,1609401,0,ZCTA5 10001,S, ,21102,12476,40.750672,-73.9972808,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10002,10002,ZCTA5 10002,DPUS  ,US,860,0,0,  ,89510, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10002,     ,  ,     ,     ,     ,2277670,0,ZCTA5 10002,S, ,81410,34541,40.7157619,-73.986258,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10003,10003,ZCTA5 10003,DPUS  ,US,860,0,0,  ,89512, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10003,     ,  ,     ,     ,     ,1493004,0,ZCTA5 10003,S, ,56024,31078,40.7318292,-73.9891809,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10004,10004,ZCTA5 10004,DPUS  ,US,860,0,0,  ,89514, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10004,     ,  ,     ,     ,     ,1449744,0,ZCTA5 10004,S, ,3089,2197,40.6886296,-74.0182442,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10005,10005,ZCTA5 10005,DPUS  ,US,860,0,0,  ,89516, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10005,     ,  ,     ,     ,     ,190416,0,ZCTA5 10005,S, ,7135,5317,40.7059736,-74.0087681,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10006,10006,ZCTA5 10006,DPUS  ,US,860,0,0,  ,89518, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10006,     ,  ,     ,     ,     ,237784,0,ZCTA5 10006,S, ,3011,1991,40.7096144,-74.0129537,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10007,10007,ZCTA5 10007,DPUS  ,US,860,0,0,  ,89520, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10007,     ,  ,     ,     ,     ,423358,0,ZCTA5 10007,S, ,6988,3143,40.7138637,-74.0078064,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10009,10009,ZCTA5 10009,DPUS  ,US,860,0,0,  ,89522, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10009,     ,  ,     ,     ,     ,1596985,0,ZCTA5 10009,S, ,61347,31709,40.726408,-73.978636,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10010,10010,ZCTA5 10010,DPUS  ,US,860,0,0,  ,89524, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10010,     ,  ,     ,     ,     ,1011819,0,ZCTA5 10010,S, ,31834,18030,40.7390449,-73.9822316,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10011,10011,ZCTA5 10011,DPUS  ,US,860,0,0,  ,89526, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10011,     ,  ,     ,     ,     ,1705243,0,ZCTA5 10011,S, ,50984,33252,40.7420017,-74.000594,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10012,10012,ZCTA5 10012,DPUS  ,US,860,0,0,  ,89528, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10012,     ,  ,     ,     ,     ,837301,0,ZCTA5 10012,S, ,24090,14633,40.7255806,-73.9980784,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10013,10013,ZCTA5 10013,DPUS  ,US,860,0,0,  ,89530, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10013,     ,  ,     ,     ,     ,1430444,0,ZCTA5 10013,S, ,27700,13460,40.720107,-74.0049277,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10014,10014,ZCTA5 10014,DPUS  ,US,860,0,0,  ,89532, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10014,     ,  ,     ,     ,     ,1474952,0,ZCTA5 10014,S, ,31959,21689,40.7336977,-74.0070331,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10016,10016,ZCTA5 10016,DPUS  ,US,860,0,0,  ,89534, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10016,     ,  ,     ,     ,     ,1378326,0,ZCTA5 10016,S, ,54183,35617,40.7452204,-73.9782938,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10017,10017,ZCTA5 10017,DPUS  ,US,860,0,0,  ,89536, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10017,     ,  ,     ,     ,     ,829152,0,ZCTA5 10017,S, ,16575,12875,40.7523468,-73.9724169,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10018,10018,ZCTA5 10018,DPUS  ,US,860,0,0,  ,89538, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10018,     ,  ,     ,     ,     ,833392,0,ZCTA5 10018,S, ,5229,4425,40.7553294,-73.9931272,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10019,10019,ZCTA5 10019,DPUS  ,US,860,0,0,  ,89540, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10019,     ,  ,     ,     ,     ,1761259,0,ZCTA5 10019,S, ,42870,31404,40.765793,-73.9870674,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10020,10020,ZCTA5 10020,DPUS  ,US,860,0,0,  ,89542, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10020,     ,  ,     ,     ,     ,71560,0,ZCTA5 10020,S, ,0,0,40.7582363,-73.978833,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10021,10021,ZCTA5 10021,DPUS  ,US,860,0,0,  ,89544, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10021,     ,  ,     ,     ,     ,1002597,0,ZCTA5 10021,S, ,43631,28628,40.7691586,-73.9586301,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10022,10022,ZCTA5 10022,DPUS  ,US,860,0,0,  ,89546, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10022,     ,  ,     ,     ,     ,1130199,0,ZCTA5 10022,S, ,31924,23485,40.7585548,-73.9678171,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10023,10023,ZCTA5 10023,DPUS  ,US,860,0,0,  ,89548, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10023,     ,  ,     ,     ,     ,1270408,0,ZCTA5 10023,S, ,60998,39402,40.7759212,-73.9826066,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10024,10024,ZCTA5 10024,DPUS  ,US,860,0,0,  ,89550, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10024,     ,  ,     ,     ,     ,2221831,0,ZCTA5 10024,S, ,59283,33952,40.798452,-73.9744135,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10025,10025,ZCTA5 10025,DPUS  ,US,860,0,0,  ,89552, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10025,     ,  ,     ,     ,     ,1946717,0,ZCTA5 10025,S, ,94600,47617,40.7986009,-73.9666227,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10026,10026,ZCTA5 10026,DPUS  ,US,860,0,0,  ,89554, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10026,     ,  ,     ,     ,     ,860745,0,ZCTA5 10026,S, ,34003,15823,40.8023805,-73.9526814,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10027,10027,ZCTA5 10027,DPUS  ,US,860,0,0,  ,89556, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10027,     ,  ,     ,     ,     ,2257092,0,ZCTA5 10027,S, ,59707,25071,40.811819,-73.9532236,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10028,10028,ZCTA5 10028,DPUS  ,US,860,0,0,  ,89558, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10028,     ,  ,     ,     ,     ,813698,0,ZCTA5 10028,S, ,45141,28139,40.7764265,-73.9534932,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10029,10029,ZCTA5 10029,DPUS  ,US,860,0,0,  ,89560, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10029,     ,  ,     ,     ,     ,2136945,0,ZCTA5 10029,S, ,76003,31121,40.7916981,-73.9438757,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10030,10030,ZCTA5 10030,DPUS  ,US,860,0,0,  ,89562, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10030,     ,  ,     ,     ,     ,722465,0,ZCTA5 10030,S, ,26999,12976,40.8182666,-73.9428564,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10031,10031,ZCTA5 10031,DPUS  ,US,860,0,0,  ,89564, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10031,     ,  ,     ,     ,     ,1685544,0,ZCTA5 10031,S, ,56438,22604,40.8252941,-73.9500562,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10032,10032,ZCTA5 10032,DPUS  ,US,860,0,0,  ,89566, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10032,     ,  ,     ,     ,     ,1702842,0,ZCTA5 10032,S, ,57331,21417,40.8388244,-73.9428461,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10033,10033,ZCTA5 10033,DPUS  ,US,860,0,0,  ,89568, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10033,     ,  ,     ,     ,     ,1565761,0,ZCTA5 10033,S, ,53926,20116,40.8505376,-73.9338627,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10034,10034,ZCTA5 10034,DPUS  ,US,860,0,0,  ,89570, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10034,     ,  ,     ,     ,     ,2917184,0,ZCTA5 10034,S, ,38908,15671,40.86723,-73.9244152,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10035,10035,ZCTA5 10035,DPUS  ,US,860,0,0,  ,89572, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10035,     ,  ,     ,     ,     ,3616216,0,ZCTA5 10035,S, ,33969,13935,40.7956523,-73.9297309,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10036,10036,ZCTA5 10036,DPUS  ,US,860,0,0,  ,89574, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10036,     ,  ,     ,     ,     ,1148108,0,ZCTA5 10036,S, ,24711,17958,40.7592804,-73.9899094,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10037,10037,ZCTA5 10037,DPUS  ,US,860,0,0,  ,89576, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10037,     ,  ,     ,     ,     ,683722,0,ZCTA5 10037,S, ,17416,9451,40.8129844,-73.937285,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10038,10038,ZCTA5 10038,DPUS  ,US,860,0,0,  ,89578, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10038,     ,  ,     ,     ,     ,770757,0,ZCTA5 10038,S, ,20300,10211,40.7093204,-74.0025324,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10039,10039,ZCTA5 10039,DPUS  ,US,860,0,0,  ,89580, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10039,     ,  ,     ,     ,     ,1199364,0,ZCTA5 10039,S, ,24527,10868,40.8308558,-73.9360686,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10040,10040,ZCTA5 10040,DPUS  ,US,860,0,0,  ,89582, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10040,     ,  ,     ,     ,     ,976162,0,ZCTA5 10040,S, ,41905,16506,40.8582976,-73.9305196,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10044,10044,ZCTA5 10044,DPUS  ,US,860,0,0,  ,89584, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10044,     ,  ,     ,     ,     ,625938,0,ZCTA5 10044,S, ,11661,4913,40.7620505,-73.949933,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10065,10065,ZCTA5 10065,DPUS  ,US,860,0,0,  ,89586, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10065,     ,  ,     ,     ,     ,1000544,0,ZCTA5 10065,S, ,32270,22754,40.764584,-73.9630128,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10069,10069,ZCTA5 10069,DPUS  ,US,860,0,0,  ,89588, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10069,     ,  ,     ,     ,     ,269802,0,ZCTA5 10069,S, ,5199,3146,40.7759783,-73.9905277,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
8600000US10075,10075,ZCTA5 10075,DPUS  ,US,860,0,0,  ,89590, , ,  ,   ,  ,  ,     ,  ,  ,     ,  ,  ,      , ,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,     ,  ,     ,   ,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,10075,     ,  ,     ,     ,     ,477958,0,ZCTA5 10075,S, ,26121,16493,40.7733565,-73.9562081,Z5, ,      ,     ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  , , ,     ,                  
