GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43,HC03_EST_VC43,HC03_MOE_VC43
8600000US11783,11783,ZCTA5 11783,21145,944,10294,596,10851,519,41.9,1.4,40,1.8,43.5,1.5,94.9,5.4,(X),(X),(X),(X),61.3,4.3,(X),(X),(X),(X),24.1,2.7,(X),(X),(X),(X),37.2,2.9,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.1,(X),(X),(X),(X),(X)
8600000US11784,11784,ZCTA5 11784,26158,1302,12745,714,13413,883,36.5,1.1,35.2,1.4,37.8,1.9,95,6.8,(X),(X),(X),(X),53,4,(X),(X),(X),(X),15.5,1.8,(X),(X),(X),(X),37.5,3.4,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.5,(X),(X),(X),(X),(X)
8600000US11786,11786,ZCTA5 11786,6378,498,3207,332,3171,316,42.2,2.1,42.4,2.3,42,3.6,101.1,13.2,(X),(X),(X),(X),60.9,6.1,(X),(X),(X),(X),20.3,3.4,(X),(X),(X),(X),40.6,5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X)
8600000US11787,11787,ZCTA5 11787,36606,1105,18070,736,18536,630,42.8,0.9,41.5,1.5,44.2,1,97.5,4.3,(X),(X),(X),(X),70.1,2.9,(X),(X),(X),(X),27.9,1.7,(X),(X),(X),(X),42.3,2.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1,(X),(X),(X),(X),(X)
8600000US11788,11788,ZCTA5 11788,16598,715,8290,386,8308,508,42.4,1.6,42.5,2.3,42.4,2.9,99.8,6.6,(X),(X),(X),(X),66.2,4.2,(X),(X),(X),(X),26.9,2.4,(X),(X),(X),(X),39.3,3.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.7,(X),(X),(X),(X),(X)
8600000US11789,11789,ZCTA5 11789,7935,652,3926,427,4009,379,34.7,1.3,32.3,2.6,37.4,3.8,97.9,11.7,(X),(X),(X),(X),55.3,6.9,(X),(X),(X),(X),12,3,(X),(X),(X),(X),43.3,7.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X)
8600000US11790,11790,ZCTA5 11790,18073,761,9154,533,8919,405,28.8,2.7,25.8,2.4,33.7,4.4,102.6,6.4,(X),(X),(X),(X),43.4,3.2,(X),(X),(X),(X),18.7,1.9,(X),(X),(X),(X),24.7,2.7,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US11791,11791,ZCTA5 11791,25639,672,12525,430,13114,447,41.4,1.1,40.3,1.4,42.3,1.5,95.5,4.2,(X),(X),(X),(X),69.8,3.8,(X),(X),(X),(X),25.2,2,(X),(X),(X),(X),44.6,2.6,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),3.2,(X),(X),(X),(X),(X)
8600000US11792,11792,ZCTA5 11792,9303,648,4629,435,4674,391,39.9,1.8,39.8,2.2,40,3,99,11,(X),(X),(X),(X),62.3,7.9,(X),(X),(X),(X),17.7,3.9,(X),(X),(X),(X),44.6,6.6,(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X),2.9,(X),(X),(X),(X),(X)
8600000US11793,11793,ZCTA5 11793,32348,890,15751,626,16597,603,43.6,0.8,43.1,1.3,44.3,1.3,94.9,5,(X),(X),(X),(X),68.1,4,(X),(X),(X),(X),27.7,2.6,(X),(X),(X),(X),40.4,2.6,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),3.4,(X),(X),(X),(X),(X)
8600000US11794,11794,ZCTA5 11794,3080,323,1640,225,1440,187,20.3,0.3,20.3,0.3,20.3,0.4,113.9,18.6,(X),(X),(X),(X),2,1.3,(X),(X),(X),(X),0,0.1,(X),(X),(X),(X),2,1.3,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.5,(X),(X),(X),(X),(X)
8600000US11795,11795,ZCTA5 11795,25821,838,12392,615,13429,570,42.2,1,41.2,1.6,43,1.5,92.3,6,(X),(X),(X),(X),63.6,3.1,(X),(X),(X),(X),24.8,2,(X),(X),(X),(X),38.9,2.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.5,(X),(X),(X),(X),(X)
8600000US11796,11796,ZCTA5 11796,3939,364,1889,269,2050,214,44.3,2.6,44.1,3.5,45.1,4,92.1,15.6,(X),(X),(X),(X),59.5,8.8,(X),(X),(X),(X),24.9,6.6,(X),(X),(X),(X),34.6,5.3,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X)
8600000US11797,11797,ZCTA5 11797,8796,445,4294,318,4502,296,50.7,1.8,49.6,2.9,52.1,3.2,95.4,9.2,(X),(X),(X),(X),93.6,7.5,(X),(X),(X),(X),54.1,6,(X),(X),(X),(X),39.5,4.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.3,(X),(X),(X),(X),(X)
8600000US11798,11798,ZCTA5 11798,14920,840,6736,491,8184,568,33,1.6,32.4,1.5,33.9,2.6,82.3,7.2,(X),(X),(X),(X),55.4,6,(X),(X),(X),(X),12.8,1.8,(X),(X),(X),(X),42.6,5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.3,(X),(X),(X),(X),(X)
8600000US11801,11801,ZCTA5 11801,39653,1391,19349,751,20304,926,42.3,1,41,1.9,43.6,1.5,95.3,4.6,(X),(X),(X),(X),53.9,2.8,(X),(X),(X),(X),24.7,1.9,(X),(X),(X),(X),29.1,1.6,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),4.4,(X),(X),(X),(X),(X)
8600000US11803,11803,ZCTA5 11803,28448,654,13681,443,14767,504,44.5,0.7,42.8,0.9,45.7,1,92.6,4.5,(X),(X),(X),(X),69,3.3,(X),(X),(X),(X),30.3,2.6,(X),(X),(X),(X),38.6,1.7,(X),(X),(X),(X),0.5,(X),(X),(X),(X),(X),2,(X),(X),(X),(X),(X)
8600000US11804,11804,ZCTA5 11804,4921,321,2514,219,2407,192,42.5,1.6,41,2.7,43.7,2.8,104.4,11.1,(X),(X),(X),(X),79.6,8.3,(X),(X),(X),(X),32.1,4.2,(X),(X),(X),(X),47.5,6.1,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1,(X),(X),(X),(X),(X)
8600000US11901,11901,ZCTA5 11901,29579,1287,16108,864,13471,806,39.1,1.5,35.5,2,42.2,2.6,119.6,8.7,(X),(X),(X),(X),58.2,6.1,(X),(X),(X),(X),28.8,3.5,(X),(X),(X),(X),29.4,4.3,(X),(X),(X),(X),0.9,(X),(X),(X),(X),(X),2,(X),(X),(X),(X),(X)
8600000US11930,11930,ZCTA5 11930,1201,297,645,187,556,136,56.5,7.4,56.4,6.7,56.7,11,116,25.1,(X),(X),(X),(X),111.1,40.1,(X),(X),(X),(X),80.3,32.7,(X),(X),(X),(X),30.8,14.6,(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X),2,(X),(X),(X),(X),(X)
8600000US11931,11931,ZCTA5 11931,51,61,18,28,33,38,51.7,11,-,**,-,**,54.5,63.9,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11932,11932,ZCTA5 11932,933,234,480,121,453,129,56.3,8,50.7,12.8,58.4,7.6,106,20.2,(X),(X),(X),(X),88.9,39.5,(X),(X),(X),(X),62.3,34.9,(X),(X),(X),(X),26.5,15,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X)
8600000US11933,11933,ZCTA5 11933,6391,703,3179,404,3212,419,47.8,2.6,45.1,3.2,51.4,5.8,99,13.4,(X),(X),(X),(X),67.9,11.5,(X),(X),(X),(X),40,8.4,(X),(X),(X),(X),27.9,6.8,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X)
8600000US11934,11934,ZCTA5 11934,7425,637,3617,324,3808,450,38.8,2.8,38.5,3.1,39.3,3.9,95,11.6,(X),(X),(X),(X),54.5,8.4,(X),(X),(X),(X),16.9,4.3,(X),(X),(X),(X),37.6,5.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),7.2,(X),(X),(X),(X),(X)
8600000US11935,11935,ZCTA5 11935,3271,354,1575,224,1696,232,51.6,4.7,53,9.8,50.7,3.3,92.9,16.6,(X),(X),(X),(X),79,15.6,(X),(X),(X),(X),47.8,12.8,(X),(X),(X),(X),31.2,7,(X),(X),(X),(X),0.5,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US11937,11937,ZCTA5 11937,15794,533,8233,500,7561,434,45.8,2.2,45.5,1.6,47.1,2.3,108.9,10.7,(X),(X),(X),(X),65.3,7.3,(X),(X),(X),(X),32,5.5,(X),(X),(X),(X),33.3,5.1,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.8,(X),(X),(X),(X),(X)
8600000US11939,11939,ZCTA5 11939,1012,188,496,132,516,104,58.6,4.9,60.7,4.7,54,4.9,96.1,27.2,(X),(X),(X),(X),84,26.6,(X),(X),(X),(X),65.6,22.4,(X),(X),(X),(X),18.4,10.7,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.2,(X),(X),(X),(X),(X)
8600000US11940,11940,ZCTA5 11940,5019,464,2552,287,2467,276,44.1,3.2,41,4,47.9,3.6,103.4,13,(X),(X),(X),(X),50.3,7.5,(X),(X),(X),(X),20.9,4.7,(X),(X),(X),(X),29.3,4,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),6.1,(X),(X),(X),(X),(X)
8600000US11941,11941,ZCTA5 11941,1799,324,854,237,945,166,49.8,6.6,48.4,14.5,51.3,7.1,90.4,25.9,(X),(X),(X),(X),77.4,18.9,(X),(X),(X),(X),46.1,15.7,(X),(X),(X),(X),31.4,9.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),3.7,(X),(X),(X),(X),(X)
8600000US11942,11942,ZCTA5 11942,4501,552,2233,296,2268,330,44.4,2.9,46,3.9,43.6,2.9,98.5,12.8,(X),(X),(X),(X),69.6,11.1,(X),(X),(X),(X),26.3,6.1,(X),(X),(X),(X),43.3,9.7,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),4.2,(X),(X),(X),(X),(X)
8600000US11944,11944,ZCTA5 11944,4277,494,2043,294,2234,260,47.4,3.7,42.5,5.1,52,4.6,91.5,11,(X),(X),(X),(X),82.1,14.7,(X),(X),(X),(X),50.7,10,(X),(X),(X),(X),31.3,8.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.4,(X),(X),(X),(X),(X)
8600000US11946,11946,ZCTA5 11946,13297,1055,6862,650,6435,612,42.3,4.6,38.5,4.7,45.9,4.6,106.6,11.1,(X),(X),(X),(X),57.9,8.1,(X),(X),(X),(X),27.1,4.9,(X),(X),(X),(X),30.7,5.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.8,(X),(X),(X),(X),(X)
8600000US11947,11947,ZCTA5 11947,114,187,28,68,86,129,61.5,38.8,61.1,53,65.1,34.6,32.6,101.1,(X),(X),(X),(X),159.1,521.8,(X),(X),(X),(X),113.6,565.9,(X),(X),(X),(X),45.5,259.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11948,11948,ZCTA5 11948,1164,545,535,211,629,386,49.1,12,49.3,10.2,44.4,11.6,85.1,43.8,(X),(X),(X),(X),90.8,40.8,(X),(X),(X),(X),48.7,42,(X),(X),(X),(X),42.1,18.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11949,11949,ZCTA5 11949,14241,740,7335,580,6906,516,39.1,1.6,38.3,3.4,40.5,2.3,106.2,12.1,(X),(X),(X),(X),64.5,5.8,(X),(X),(X),(X),19.4,2,(X),(X),(X),(X),45.1,4.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.7,(X),(X),(X),(X),(X)
8600000US11950,11950,ZCTA5 11950,17712,1083,8972,720,8740,623,35.1,1.9,36.1,3.3,34.5,2.4,102.7,9.3,(X),(X),(X),(X),53.2,7.5,(X),(X),(X),(X),10.9,2,(X),(X),(X),(X),42.3,7.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.3,(X),(X),(X),(X),(X)
8600000US11951,11951,ZCTA5 11951,14048,945,6766,539,7282,666,35.5,2.4,33.6,2.6,37.5,2.3,92.9,10,(X),(X),(X),(X),52.8,6.1,(X),(X),(X),(X),12,1.9,(X),(X),(X),(X),40.8,5.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.4,(X),(X),(X),(X),(X)
8600000US11952,11952,ZCTA5 11952,4659,529,2158,314,2501,371,48,3.2,47.7,5.5,48.1,4.3,86.3,15.9,(X),(X),(X),(X),82.3,13,(X),(X),(X),(X),35,10,(X),(X),(X),(X),47.3,8.7,(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US11953,11953,ZCTA5 11953,12302,749,5864,418,6438,489,43,2.1,41.5,1.8,45.1,2.3,91.1,7.5,(X),(X),(X),(X),63,5.2,(X),(X),(X),(X),29.2,3.1,(X),(X),(X),(X),33.8,4.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.4,(X),(X),(X),(X),(X)
8600000US11954,11954,ZCTA5 11954,3471,409,1692,289,1779,240,51.3,3.5,49.1,5.6,53.7,3.5,95.1,18.9,(X),(X),(X),(X),51.8,11.8,(X),(X),(X),(X),33.7,8.7,(X),(X),(X),(X),18.2,7.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11955,11955,ZCTA5 11955,2789,508,1311,326,1478,239,52.3,4.2,49.9,6.4,52.9,3.4,88.7,17.6,(X),(X),(X),(X),57,16.7,(X),(X),(X),(X),39.1,16.5,(X),(X),(X),(X),17.9,6.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.4,(X),(X),(X),(X),(X)
8600000US11956,11956,ZCTA5 11956,329,93,146,57,183,57,62.4,3.7,61,11.5,64.1,3.9,79.8,32.2,(X),(X),(X),(X),60.5,34.5,(X),(X),(X),(X),58,34.1,(X),(X),(X),(X),2.4,2.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.5,(X),(X),(X),(X),(X)
8600000US11957,11957,ZCTA5 11957,714,152,365,85,349,84,59.4,4.8,59.6,4.6,59.1,6.4,104.6,22.3,(X),(X),(X),(X),91.9,35.6,(X),(X),(X),(X),77.7,33.1,(X),(X),(X),(X),14.2,8.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.2,(X),(X),(X),(X),(X)
8600000US11958,11958,ZCTA5 11958,262,125,111,59,151,74,61.3,5.7,62.5,4.9,60.3,5.4,73.5,27.6,(X),(X),(X),(X),51.4,39,(X),(X),(X),(X),43.9,40.6,(X),(X),(X),(X),7.5,9.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11959,11959,ZCTA5 11959,766,186,343,100,423,106,61,1.8,61.2,1.6,60.8,2.6,81.1,18.6,(X),(X),(X),(X),82.4,35.1,(X),(X),(X),(X),67.6,31,(X),(X),(X),(X),14.8,10.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),3.4,(X),(X),(X),(X),(X)
8600000US11960,11960,ZCTA5 11960,878,226,439,127,439,127,52.5,8.2,54.2,10.5,52.3,9.3,100,26.6,(X),(X),(X),(X),78.1,24.3,(X),(X),(X),(X),46,19.4,(X),(X),(X),(X),32,12.2,(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X),9.2,(X),(X),(X),(X),(X)
8600000US11961,11961,ZCTA5 11961,11906,694,5652,368,6254,440,49.3,2.2,46.5,1.9,51.7,2.2,90.4,6.3,(X),(X),(X),(X),84.2,10.1,(X),(X),(X),(X),50.8,6.2,(X),(X),(X),(X),33.4,6.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.8,(X),(X),(X),(X),(X)
8600000US11962,11962,ZCTA5 11962,469,292,261,202,208,103,49.2,15.8,49.1,26.8,56.1,21.1,125.5,61,(X),(X),(X),(X),69.3,39,(X),(X),(X),(X),30.7,28.5,(X),(X),(X),(X),38.6,34.7,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11963,11963,ZCTA5 11963,6602,788,3265,525,3337,349,50.7,2.3,51,3.8,50.5,2.5,97.8,12.5,(X),(X),(X),(X),70.6,11.7,(X),(X),(X),(X),40,10,(X),(X),(X),(X),30.7,6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X)
8600000US11964,11964,ZCTA5 11964,1846,242,867,144,979,158,50.9,6.8,53,7.7,50,10.4,88.6,17.6,(X),(X),(X),(X),85.2,20.7,(X),(X),(X),(X),46,17.2,(X),(X),(X),(X),39.1,10.3,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),8,(X),(X),(X),(X),(X)
8600000US11965,11965,ZCTA5 11965,631,205,284,84,347,139,50.2,24,50,13.7,50.6,28.5,81.8,24.8,(X),(X),(X),(X),134.6,69.8,(X),(X),(X),(X),103.3,63.7,(X),(X),(X),(X),31.2,26.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.1,(X),(X),(X),(X),(X)
8600000US11967,11967,ZCTA5 11967,26488,1242,12880,795,13608,867,35.7,1.5,37.4,1.7,34,1.7,94.7,7.9,(X),(X),(X),(X),49,4,(X),(X),(X),(X),11.1,1.4,(X),(X),(X),(X),37.9,3.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),4.3,(X),(X),(X),(X),(X)
8600000US11968,11968,ZCTA5 11968,11245,740,5594,426,5651,412,45.9,3.6,43.8,4.8,48.2,4.6,99,6.9,(X),(X),(X),(X),66.7,7.1,(X),(X),(X),(X),37,5.8,(X),(X),(X),(X),29.7,3.9,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),2.7,(X),(X),(X),(X),(X)
